date,solar_ampr_actual,solar_ampr_fitted,solar_ampr_lower,solar_ampr_upper,cutoff,hours_ahead
2026-02-02 04:00:00+00:00,1.4506213e-05,-2.8215187,-163.55602,157.91298,2026-01-31 00:00:00+00:00,52
2026-02-02 05:00:00+00:00,1.4506213e-05,1.6209862,-159.11351,162.35548,2026-01-31 00:00:00+00:00,53
2026-02-02 06:00:00+00:00,0.9399559,3.677871,-157.05663,164.41225,2026-01-31 00:00:00+00:00,54
2026-02-02 07:00:00+00:00,230.12001,230.22389,69.489395,390.95825,2026-01-31 00:00:00+00:00,55
2026-02-02 08:00:00+00:00,1184.14,1211.2052,1050.4707,1371.9396,2026-01-31 00:00:00+00:00,56
2026-02-02 09:00:00+00:00,2480.66,2652.1357,2491.4014,2812.8704,2026-01-31 00:00:00+00:00,57
2026-02-02 10:00:00+00:00,3484.85,3434.0286,3273.2942,3594.7632,2026-01-31 00:00:00+00:00,58
2026-02-02 11:00:00+00:00,3859.8,4028.925,3868.1907,4189.659,2026-01-31 00:00:00+00:00,59
2026-02-02 12:00:00+00:00,3934.72,3943.2927,3782.558,4104.027,2026-01-31 00:00:00+00:00,60
2026-02-02 13:00:00+00:00,2989.46,3076.184,2915.4495,3236.9185,2026-01-31 00:00:00+00:00,61
2026-02-02 14:00:00+00:00,1821.84,1754.2924,1593.558,1915.0269,2026-01-31 00:00:00+00:00,62
2026-02-02 15:00:00+00:00,597.31995,494.65442,333.92004,655.3889,2026-01-31 00:00:00+00:00,63
2026-02-02 16:00:00+00:00,16.479996,11.071059,-149.66344,171.80556,2026-01-31 00:00:00+00:00,64
2026-02-02 17:00:00+00:00,1.4506213e-05,12.756362,-147.97801,173.49086,2026-01-31 00:00:00+00:00,65
2026-02-02 18:00:00+00:00,1.4506213e-05,4.9478903,-155.78648,165.68239,2026-01-31 00:00:00+00:00,66
2026-02-02 19:00:00+00:00,1.4506213e-05,1.8870995,-158.8474,162.6216,2026-01-31 00:00:00+00:00,67
2026-02-02 20:00:00+00:00,1.4506213e-05,3.075332,-157.65916,163.80971,2026-01-31 00:00:00+00:00,68
2026-02-02 21:00:00+00:00,1.4506213e-05,3.075332,-157.65916,163.80971,2026-01-31 00:00:00+00:00,69
2026-02-02 22:00:00+00:00,1.4506213e-05,3.075332,-157.65916,163.80971,2026-01-31 00:00:00+00:00,70
2026-02-02 23:00:00+00:00,1.4506213e-05,3.075332,-157.65916,163.80971,2026-01-31 00:00:00+00:00,71
2026-02-03 00:00:00+00:00,1.4506213e-05,1.7147362,-159.01964,162.44923,2026-01-31 00:00:00+00:00,72
2026-02-03 01:00:00+00:00,1.4506213e-05,1.2915184,-159.44286,162.02602,2026-01-31 00:00:00+00:00,73
2026-02-03 02:00:00+00:00,1.4506213e-05,2.8886864,-157.84569,163.62318,2026-01-31 00:00:00+00:00,74
2026-02-03 03:00:00+00:00,1.4506213e-05,8.784926,-151.94957,169.5193,2026-01-31 00:00:00+00:00,75
2026-02-03 04:00:00+00:00,1.4506213e-05,19.955093,-140.7794,180.68959,2026-01-31 00:00:00+00:00,76
2026-02-03 05:00:00+00:00,1.4506213e-05,88.34694,-72.387436,249.08144,2026-01-31 00:00:00+00:00,77
2026-02-03 06:00:00+00:00,1.3700097,80.31496,-80.41942,241.04945,2026-01-31 00:00:00+00:00,78
2026-02-03 07:00:00+00:00,225.07997,317.9651,157.23073,478.6996,2026-01-31 00:00:00+00:00,79
2026-02-03 08:00:00+00:00,937.26,1058.1326,897.3981,1218.867,2026-01-31 00:00:00+00:00,80
2026-02-03 09:00:00+00:00,1615.32,1856.2692,1695.5348,2017.0037,2026-01-31 00:00:00+00:00,81
2026-02-03 10:00:00+00:00,2087.51,2269.1855,2108.4512,2429.92,2026-01-31 00:00:00+00:00,82
2026-02-03 11:00:00+00:00,2361.15,2328.4912,2167.7568,2489.2258,2026-01-31 00:00:00+00:00,83
2026-02-03 12:00:00+00:00,2201.4,2218.7993,2058.0647,2379.5337,2026-01-31 00:00:00+00:00,84
2026-02-03 13:00:00+00:00,1678.47,1480.473,1319.7386,1641.2075,2026-01-31 00:00:00+00:00,85
2026-02-03 14:00:00+00:00,940.20996,888.9709,728.2364,1049.7053,2026-01-31 00:00:00+00:00,86
2026-02-03 15:00:00+00:00,237.53004,271.35083,110.61647,432.08533,2026-01-31 00:00:00+00:00,87
2026-02-03 16:00:00+00:00,10.490005,15.587295,-145.14708,176.3218,2026-01-31 00:00:00+00:00,88
2026-02-03 17:00:00+00:00,1.4506213e-05,-4.810899,-165.54527,155.9236,2026-01-31 00:00:00+00:00,89
2026-02-03 18:00:00+00:00,1.4506213e-05,0.025893413,-160.7086,160.76027,2026-01-31 00:00:00+00:00,90
2026-02-03 19:00:00+00:00,1.4506213e-05,-1.5380714,-162.27257,159.19643,2026-01-31 00:00:00+00:00,91
2026-02-03 20:00:00+00:00,1.4506213e-05,-0.68699723,-161.42137,160.0475,2026-01-31 00:00:00+00:00,92
2026-02-03 21:00:00+00:00,1.4506213e-05,0.9683983,-159.76598,161.7029,2026-01-31 00:00:00+00:00,93
2026-02-03 22:00:00+00:00,1.4506213e-05,0.8005516,-159.93394,161.53505,2026-01-31 00:00:00+00:00,94
2026-02-03 23:00:00+00:00,1.4506213e-05,0.37855455,-160.35582,161.11305,2026-01-31 00:00:00+00:00,95
2026-02-04 00:00:00+00:00,1.4506213e-05,2.4720604,-158.26231,163.20656,2026-01-31 00:00:00+00:00,96
2026-02-04 01:00:00+00:00,1.4506213e-05,2.334121,-158.40038,163.06862,2026-01-31 00:00:00+00:00,97
2026-02-04 02:00:00+00:00,1.4506213e-05,2.334121,-158.40038,163.06862,2026-01-31 00:00:00+00:00,98
2026-02-04 03:00:00+00:00,1.4506213e-05,-1.3450782,-162.07957,159.3893,2026-01-31 00:00:00+00:00,99
2026-02-04 04:00:00+00:00,1.4506213e-05,-3.490342,-164.22484,157.24416,2026-01-31 00:00:00+00:00,100
2026-02-04 05:00:00+00:00,1.4506213e-05,-2.153672,-162.88817,158.58083,2026-01-31 00:00:00+00:00,101
2026-02-04 06:00:00+00:00,1.4699852,2.9461815,-157.7882,163.68068,2026-01-31 00:00:00+00:00,102
2026-02-04 07:00:00+00:00,333.13,225.188,64.45363,385.9225,2026-01-31 00:00:00+00:00,103
2026-02-04 08:00:00+00:00,1648.0,1206.4001,1045.6658,1367.1345,2026-01-31 00:00:00+00:00,104
2026-02-04 09:00:00+00:00,3100.08,2456.4807,2295.746,2617.215,2026-01-31 00:00:00+00:00,105
2026-02-04 10:00:00+00:00,4306.17,3409.83,3249.0957,3570.5645,2026-01-31 00:00:00+00:00,106
2026-02-04 11:00:00+00:00,4824.61,4039.5115,3878.777,4200.246,2026-01-31 00:00:00+00:00,107
2026-02-04 12:00:00+00:00,4485.76,3853.8623,3693.1277,4014.5967,2026-01-31 00:00:00+00:00,108
2026-02-04 13:00:00+00:00,3257.04,2841.4568,2680.7224,3002.1914,2026-01-31 00:00:00+00:00,109
2026-02-04 14:00:00+00:00,1763.08,1710.3339,1549.5994,1871.0684,2026-01-31 00:00:00+00:00,110
2026-02-04 15:00:00+00:00,530.0499,427.1151,266.38074,587.8495,2026-01-31 00:00:00+00:00,111
2026-02-04 16:00:00+00:00,29.780045,21.003677,-139.7307,181.73817,2026-01-31 00:00:00+00:00,112
2026-02-04 17:00:00+00:00,1.4506213e-05,-13.185655,-173.92015,147.54872,2026-01-31 00:00:00+00:00,113
2026-02-04 18:00:00+00:00,1.4506213e-05,-0.08580092,-160.8203,160.6487,2026-01-31 00:00:00+00:00,114
2026-02-04 19:00:00+00:00,1.4506213e-05,1.3379052,-159.39647,162.0724,2026-01-31 00:00:00+00:00,115
2026-02-04 20:00:00+00:00,1.4506213e-05,3.5673974,-157.1671,164.3019,2026-01-31 00:00:00+00:00,116
2026-02-04 21:00:00+00:00,1.4506213e-05,3.2745507,-157.45995,164.00893,2026-01-31 00:00:00+00:00,117
2026-02-04 22:00:00+00:00,1.4506213e-05,3.2745507,-157.45995,164.00893,2026-01-31 00:00:00+00:00,118
2026-02-04 23:00:00+00:00,1.4506213e-05,2.1041405,-158.63023,162.83864,2026-01-31 00:00:00+00:00,119
2026-02-05 00:00:00+00:00,1.4506213e-05,5.425063,-155.30943,166.15944,2026-01-31 00:00:00+00:00,120
2026-02-05 01:00:00+00:00,1.4506213e-05,4.5387106,-156.19579,165.27309,2026-01-31 00:00:00+00:00,121
2026-02-05 02:00:00+00:00,1.4506213e-05,-6.1404886,-166.87498,154.59401,2026-01-31 00:00:00+00:00,122
2026-02-05 03:00:00+00:00,1.4506213e-05,-14.770005,-175.5045,145.9645,2026-01-31 00:00:00+00:00,123
2026-02-05 04:00:00+00:00,1.4506213e-05,-5.8018656,-166.53636,154.93263,2026-01-31 00:00:00+00:00,124
2026-02-05 05:00:00+00:00,1.4506213e-05,-5.8019876,-166.53648,154.93239,2026-01-31 00:00:00+00:00,125
2026-02-05 06:00:00+00:00,0.8601219,-5.0497904,-165.78416,155.68471,2026-01-31 00:00:00+00:00,126
2026-02-05 07:00:00+00:00,155.78017,175.91664,15.182143,336.651,2026-01-31 00:00:00+00:00,127
2026-02-05 08:00:00+00:00,756.77,964.7793,804.04486,1125.5138,2026-01-31 00:00:00+00:00,128
2026-02-05 09:00:00+00:00,1852.38,1775.3416,1614.607,1936.0759,2026-01-31 00:00:00+00:00,129
2026-02-05 10:00:00+00:00,3114.95,2692.382,2531.6477,2853.1167,2026-01-31 00:00:00+00:00,130
2026-02-05 11:00:00+00:00,3943.19,3189.5144,3028.7798,3350.2488,2026-01-31 00:00:00+00:00,131
2026-02-05 12:00:00+00:00,4329.73,3362.8271,3202.0928,3523.5615,2026-01-31 00:00:00+00:00,132
2026-02-05 13:00:00+00:00,3679.25,2533.9138,2373.1792,2694.6482,2026-01-31 00:00:00+00:00,133
2026-02-05 14:00:00+00:00,2193.06,1317.3555,1156.6211,1478.09,2026-01-31 00:00:00+00:00,134
2026-02-05 15:00:00+00:00,705.1099,404.77173,244.03737,565.5061,2026-01-31 00:00:00+00:00,135
2026-02-05 16:00:00+00:00,32.12001,22.999039,-137.73546,183.73354,2026-01-31 00:00:00+00:00,136
2026-02-05 17:00:00+00:00,1.4506213e-05,17.466202,-143.26817,178.2007,2026-01-31 00:00:00+00:00,137
2026-02-05 18:00:00+00:00,1.4506213e-05,10.270644,-150.46373,171.00514,2026-01-31 00:00:00+00:00,138
2026-02-05 19:00:00+00:00,1.4506213e-05,6.290786,-154.44371,167.02516,2026-01-31 00:00:00+00:00,139
2026-02-05 20:00:00+00:00,1.4506213e-05,6.6952047,-154.03929,167.42958,2026-01-31 00:00:00+00:00,140
2026-02-05 21:00:00+00:00,1.4506213e-05,-4.990464,-165.72496,155.74391,2026-01-31 00:00:00+00:00,141
2026-02-05 22:00:00+00:00,1.4506213e-05,2.5045311,-158.22997,163.23903,2026-01-31 00:00:00+00:00,142
2026-02-05 23:00:00+00:00,1.4506213e-05,2.5045311,-158.22997,163.23903,2026-01-31 00:00:00+00:00,143
2026-02-06 00:00:00+00:00,1.4506213e-05,1.0597069,-159.67467,161.7942,2026-01-31 00:00:00+00:00,144
2026-02-06 01:00:00+00:00,1.4506213e-05,1.6919091,-159.04259,162.4264,2026-01-31 00:00:00+00:00,145
2026-02-06 02:00:00+00:00,1.4506213e-05,1.6919091,-159.04259,162.4264,2026-01-31 00:00:00+00:00,146
2026-02-06 03:00:00+00:00,1.4506213e-05,1.4355614,-159.29893,162.16994,2026-01-31 00:00:00+00:00,147
2026-02-06 04:00:00+00:00,1.4506213e-05,3.243911,-157.49046,163.97841,2026-01-31 00:00:00+00:00,148
2026-02-06 05:00:00+00:00,1.4506213e-05,-2.5433204,-163.27782,158.19118,2026-01-31 00:00:00+00:00,149
2026-02-06 06:00:00+00:00,2.270034,-7.153428,-167.88792,153.58107,2026-01-31 00:00:00+00:00,150
2026-02-06 07:00:00+00:00,229.36,189.79066,29.056168,350.52515,2026-01-31 00:00:00+00:00,151
2026-02-06 08:00:00+00:00,887.99,831.77795,671.04346,992.5124,2026-01-31 00:00:00+00:00,152
2026-02-06 09:00:00+00:00,1720.09,1595.1797,1434.4453,1755.9142,2026-01-31 00:00:00+00:00,153
2026-02-06 10:00:00+00:00,2392.96,2123.8862,1963.1519,2284.6208,2026-01-31 00:00:00+00:00,154
2026-02-06 11:00:00+00:00,2419.51,2266.1567,2105.4224,2426.891,2026-01-31 00:00:00+00:00,155
2026-02-06 12:00:00+00:00,2130.63,1886.633,1725.8987,2047.3676,2026-01-31 00:00:00+00:00,156
2026-02-06 13:00:00+00:00,1700.11,1331.0166,1170.2822,1491.7511,2026-01-31 00:00:00+00:00,157
2026-02-06 14:00:00+00:00,1063.75,805.7563,645.02185,966.4907,2026-01-31 00:00:00+00:00,158
2026-02-06 15:00:00+00:00,447.99,244.12648,83.39198,404.86096,2026-01-31 00:00:00+00:00,159
2026-02-06 16:00:00+00:00,37.60988,22.912613,-137.82188,183.64699,2026-01-31 00:00:00+00:00,160
2026-02-06 17:00:00+00:00,0.030043803,3.2972558,-157.43724,164.03163,2026-01-31 00:00:00+00:00,161
2026-02-06 18:00:00+00:00,1.4506213e-05,2.009536,-158.72484,162.74403,2026-01-31 00:00:00+00:00,162
2026-02-06 19:00:00+00:00,1.4506213e-05,3.4333642,-157.30113,164.16774,2026-01-31 00:00:00+00:00,163
2026-02-06 20:00:00+00:00,1.4506213e-05,1.6891015,-159.0454,162.4236,2026-01-31 00:00:00+00:00,164
2026-02-06 21:00:00+00:00,1.4506213e-05,3.4333642,-157.30113,164.16774,2026-01-31 00:00:00+00:00,165
2026-02-06 22:00:00+00:00,1.4506213e-05,2.1749413,-158.55943,162.90944,2026-01-31 00:00:00+00:00,166
2026-02-06 23:00:00+00:00,1.4506213e-05,2.1749413,-158.55943,162.90944,2026-01-31 00:00:00+00:00,167
2026-02-01 00:00:00+00:00,1.4506213e-05,5.802993,-154.9315,166.53749,2026-02-01 00:00:00+00:00,0
2026-02-01 01:00:00+00:00,1.4506213e-05,4.9166403,-155.81786,165.65114,2026-02-01 00:00:00+00:00,1
2026-02-01 02:00:00+00:00,1.4506213e-05,4.168227,-156.56627,164.90273,2026-02-01 00:00:00+00:00,2
2026-02-01 03:00:00+00:00,1.4506213e-05,0.13783188,-160.59666,160.87233,2026-02-01 00:00:00+00:00,3
2026-02-01 04:00:00+00:00,1.4506213e-05,2.3402245,-158.39427,163.07472,2026-02-01 00:00:00+00:00,4
2026-02-01 05:00:00+00:00,1.4506213e-05,3.6768944,-157.0576,164.41139,2026-02-01 00:00:00+00:00,5
2026-02-01 06:00:00+00:00,1.5299218,4.4292135,-156.30528,165.16359,2026-02-01 00:00:00+00:00,6
2026-02-01 07:00:00+00:00,153.28004,174.94594,14.21144,335.68042,2026-02-01 00:00:00+00:00,7
2026-02-01 08:00:00+00:00,827.36,972.0913,811.3569,1132.8258,2026-02-01 00:00:00+00:00,8
2026-02-01 09:00:00+00:00,1738.37,2253.6248,2092.8901,2414.3591,2026-02-01 00:00:00+00:00,9
2026-02-01 10:00:00+00:00,2744.9,3441.7747,3281.0403,3602.5093,2026-02-01 00:00:00+00:00,10
2026-02-01 11:00:00+00:00,3295.84,4283.912,4123.1777,4444.6465,2026-02-01 00:00:00+00:00,11
2026-02-01 12:00:00+00:00,3069.91,4260.5444,4099.81,4421.279,2026-02-01 00:00:00+00:00,12
2026-02-01 13:00:00+00:00,2405.26,3603.2446,3442.5103,3763.9792,2026-02-01 00:00:00+00:00,13
2026-02-01 14:00:00+00:00,1336.54,2004.845,1844.1105,2165.5793,2026-02-01 00:00:00+00:00,14
2026-02-01 15:00:00+00:00,404.97998,524.6344,363.8999,685.36884,2026-02-01 00:00:00+00:00,15
2026-02-01 16:00:00+00:00,12.750014,25.401016,-135.33348,186.13539,2026-02-01 00:00:00+00:00,16
2026-02-01 17:00:00+00:00,1.4506213e-05,15.008437,-145.72606,175.74294,2026-02-01 00:00:00+00:00,17
2026-02-01 18:00:00+00:00,1.4506213e-05,14.21852,-146.51598,174.95302,2026-02-01 00:00:00+00:00,18
2026-02-01 19:00:00+00:00,1.4506213e-05,12.960219,-147.77428,173.6946,2026-02-01 00:00:00+00:00,19
2026-02-01 20:00:00+00:00,1.4506213e-05,9.940932,-150.79344,170.67543,2026-02-01 00:00:00+00:00,20
2026-02-01 21:00:00+00:00,1.4506213e-05,5.681411,-155.05296,166.41591,2026-02-01 00:00:00+00:00,21
2026-02-01 22:00:00+00:00,1.4506213e-05,1.900039,-158.83434,162.63454,2026-02-01 00:00:00+00:00,22
2026-02-01 23:00:00+00:00,1.4506213e-05,1.5489647,-159.18553,162.28334,2026-02-01 00:00:00+00:00,23
2026-02-02 00:00:00+00:00,1.4506213e-05,0.34034654,-160.39415,161.07484,2026-02-01 00:00:00+00:00,24
2026-02-02 01:00:00+00:00,1.4506213e-05,-2.0243995,-162.7589,158.70998,2026-02-01 00:00:00+00:00,25
2026-02-02 02:00:00+00:00,1.4506213e-05,-1.8565528,-162.59093,158.87794,2026-02-01 00:00:00+00:00,26
2026-02-02 03:00:00+00:00,1.4506213e-05,-0.94261247,-161.67699,159.79189,2026-02-01 00:00:00+00:00,27
2026-02-02 04:00:00+00:00,1.4506213e-05,-2.8215187,-163.55602,157.91298,2026-02-01 00:00:00+00:00,28
2026-02-02 05:00:00+00:00,1.4506213e-05,1.6209862,-159.11351,162.35548,2026-02-01 00:00:00+00:00,29
2026-02-02 06:00:00+00:00,0.9399559,3.677871,-157.05663,164.41225,2026-02-01 00:00:00+00:00,30
2026-02-02 07:00:00+00:00,230.12001,230.22389,69.489395,390.95825,2026-02-01 00:00:00+00:00,31
2026-02-02 08:00:00+00:00,1184.14,1211.2052,1050.4707,1371.9396,2026-02-01 00:00:00+00:00,32
2026-02-02 09:00:00+00:00,2480.66,2652.1357,2491.4014,2812.8704,2026-02-01 00:00:00+00:00,33
2026-02-02 10:00:00+00:00,3484.85,3434.0286,3273.2942,3594.7632,2026-02-01 00:00:00+00:00,34
2026-02-02 11:00:00+00:00,3859.8,4028.925,3868.1907,4189.659,2026-02-01 00:00:00+00:00,35
2026-02-02 12:00:00+00:00,3934.72,3943.2927,3782.558,4104.027,2026-02-01 00:00:00+00:00,36
2026-02-02 13:00:00+00:00,2989.46,3076.184,2915.4495,3236.9185,2026-02-01 00:00:00+00:00,37
2026-02-02 14:00:00+00:00,1821.84,1754.2924,1593.558,1915.0269,2026-02-01 00:00:00+00:00,38
2026-02-02 15:00:00+00:00,597.31995,494.65442,333.92004,655.3889,2026-02-01 00:00:00+00:00,39
2026-02-02 16:00:00+00:00,16.479996,11.071059,-149.66344,171.80556,2026-02-01 00:00:00+00:00,40
2026-02-02 17:00:00+00:00,1.4506213e-05,12.756362,-147.97801,173.49086,2026-02-01 00:00:00+00:00,41
2026-02-02 18:00:00+00:00,1.4506213e-05,4.9478903,-155.78648,165.68239,2026-02-01 00:00:00+00:00,42
2026-02-02 19:00:00+00:00,1.4506213e-05,1.8870995,-158.8474,162.6216,2026-02-01 00:00:00+00:00,43
2026-02-02 20:00:00+00:00,1.4506213e-05,3.075332,-157.65916,163.80971,2026-02-01 00:00:00+00:00,44
2026-02-02 21:00:00+00:00,1.4506213e-05,3.075332,-157.65916,163.80971,2026-02-01 00:00:00+00:00,45
2026-02-02 22:00:00+00:00,1.4506213e-05,3.075332,-157.65916,163.80971,2026-02-01 00:00:00+00:00,46
2026-02-02 23:00:00+00:00,1.4506213e-05,3.075332,-157.65916,163.80971,2026-02-01 00:00:00+00:00,47
2026-02-03 00:00:00+00:00,1.4506213e-05,1.7147362,-159.01964,162.44923,2026-02-01 00:00:00+00:00,48
2026-02-03 01:00:00+00:00,1.4506213e-05,1.2915184,-159.44286,162.02602,2026-02-01 00:00:00+00:00,49
2026-02-03 02:00:00+00:00,1.4506213e-05,2.8886864,-157.84569,163.62318,2026-02-01 00:00:00+00:00,50
2026-02-03 03:00:00+00:00,1.4506213e-05,8.784926,-151.94957,169.5193,2026-02-01 00:00:00+00:00,51
2026-02-03 04:00:00+00:00,1.4506213e-05,19.955093,-140.7794,180.68959,2026-02-01 00:00:00+00:00,52
2026-02-03 05:00:00+00:00,1.4506213e-05,88.34694,-72.387436,249.08144,2026-02-01 00:00:00+00:00,53
2026-02-03 06:00:00+00:00,1.3700097,80.31496,-80.41942,241.04945,2026-02-01 00:00:00+00:00,54
2026-02-03 07:00:00+00:00,225.07997,317.9651,157.23073,478.6996,2026-02-01 00:00:00+00:00,55
2026-02-03 08:00:00+00:00,937.26,1058.1326,897.3981,1218.867,2026-02-01 00:00:00+00:00,56
2026-02-03 09:00:00+00:00,1615.32,1856.2692,1695.5348,2017.0037,2026-02-01 00:00:00+00:00,57
2026-02-03 10:00:00+00:00,2087.51,2269.1855,2108.4512,2429.92,2026-02-01 00:00:00+00:00,58
2026-02-03 11:00:00+00:00,2361.15,2328.4912,2167.7568,2489.2258,2026-02-01 00:00:00+00:00,59
2026-02-03 12:00:00+00:00,2201.4,2218.7993,2058.0647,2379.5337,2026-02-01 00:00:00+00:00,60
2026-02-03 13:00:00+00:00,1678.47,1480.473,1319.7386,1641.2075,2026-02-01 00:00:00+00:00,61
2026-02-03 14:00:00+00:00,940.20996,888.9709,728.2364,1049.7053,2026-02-01 00:00:00+00:00,62
2026-02-03 15:00:00+00:00,237.53004,271.35083,110.61647,432.08533,2026-02-01 00:00:00+00:00,63
