date,load_tenn_actual,load_tenn_fitted,load_tenn_lower,load_tenn_upper,cutoff,hours_ahead
2026-02-01 12:00:00+00:00,16681.86,20816.24674127836,20469.64617923483,21162.847303321883,2026-01-31 00:00:00+00:00,36
2026-02-01 13:00:00+00:00,16259.14,20443.79982433094,20097.199262287417,20790.400386374466,2026-01-31 00:00:00+00:00,37
2026-02-01 14:00:00+00:00,16329.87,20341.568574825156,19994.96801278163,20688.16913686868,2026-01-31 00:00:00+00:00,38
2026-02-01 15:00:00+00:00,17086.55,20790.742947647184,20444.14238560366,21137.343509690712,2026-01-31 00:00:00+00:00,39
2026-02-01 16:00:00+00:00,18068.16,21922.610794300253,21576.01023225673,22269.211356343778,2026-01-31 00:00:00+00:00,40
2026-02-01 17:00:00+00:00,18464.23,22049.27296193448,21702.672399890955,22395.873523978007,2026-01-31 00:00:00+00:00,41
2026-02-01 18:00:00+00:00,18110.24,21557.026945013684,21210.42638297016,21903.627507057212,2026-01-31 00:00:00+00:00,42
2026-02-01 19:00:00+00:00,17367.74,20663.219639923627,20316.619077880103,21009.82020196715,2026-01-31 00:00:00+00:00,43
2026-02-01 20:00:00+00:00,16850.55,19497.339651803744,19150.73908976022,19843.94021384727,2026-01-31 00:00:00+00:00,44
2026-02-01 21:00:00+00:00,16528.18,18574.979036417986,18228.37847437446,18921.57959846151,2026-01-31 00:00:00+00:00,45
2026-02-01 22:00:00+00:00,15949.67,17636.84924875556,17290.248686712035,17983.449810799088,2026-01-31 00:00:00+00:00,46
2026-02-01 23:00:00+00:00,15267.27,16854.019967473643,16507.41940543012,17200.620529517168,2026-01-31 00:00:00+00:00,47
2026-02-02 00:00:00+00:00,14667.87,16433.212830412762,16086.61226836924,16779.81339245629,2026-01-31 00:00:00+00:00,48
