date,load_50hz_actual,load_50hz_fitted,load_50hz_lower,load_50hz_upper,cutoff,hours_ahead
2026-02-01 09:00:00+00:00,13980.18,14724.156258372748,14313.020930749446,15135.291585996049,2026-01-31 00:00:00+00:00,33
2026-02-01 10:00:00+00:00,14577.7,15571.21049229464,15160.07516467134,15982.34581991794,2026-01-31 00:00:00+00:00,34
2026-02-01 11:00:00+00:00,14329.93,15457.370882299349,15046.235554676046,15868.506209922649,2026-01-31 00:00:00+00:00,35
2026-02-01 12:00:00+00:00,13860.35,15102.959101674556,14691.823774051256,15514.094429297857,2026-01-31 00:00:00+00:00,36
2026-02-01 13:00:00+00:00,13607.83,14819.113504779505,14407.978177156203,15230.248832402805,2026-01-31 00:00:00+00:00,37
2026-02-01 14:00:00+00:00,13511.53,14415.442441336178,14004.307113712875,14826.57776895948,2026-01-31 00:00:00+00:00,38
2026-02-01 15:00:00+00:00,13667.48,14526.50642021019,14115.371092586887,14937.64174783349,2026-01-31 00:00:00+00:00,39
2026-02-01 16:00:00+00:00,14350.93,14778.87578434302,14367.740456719719,15190.01111196632,2026-01-31 00:00:00+00:00,40
2026-02-01 17:00:00+00:00,14584.8,14790.296625913013,14379.161298289713,15201.431953536316,2026-01-31 00:00:00+00:00,41
2026-02-01 18:00:00+00:00,14233.7,14708.801096196541,14297.66576857324,15119.936423819843,2026-01-31 00:00:00+00:00,42
2026-02-01 19:00:00+00:00,13724.98,14026.78372581788,13615.648398194578,14437.919053441181,2026-01-31 00:00:00+00:00,43
2026-02-01 20:00:00+00:00,13298.85,13606.956892088678,13195.821564465376,14018.092219711978,2026-01-31 00:00:00+00:00,44
2026-02-01 21:00:00+00:00,13055.6,13055.535425717084,12644.400098093784,13466.670753340386,2026-01-31 00:00:00+00:00,45
2026-02-01 22:00:00+00:00,12627.85,12644.45245121303,12233.31712358973,13055.587778836332,2026-01-31 00:00:00+00:00,46
2026-02-01 23:00:00+00:00,12157.15,12487.583959591206,12076.448631967904,12898.719287214506,2026-01-31 00:00:00+00:00,47
2026-02-02 00:00:00+00:00,11891.15,12315.931078770458,11904.795751147158,12727.06640639376,2026-01-31 00:00:00+00:00,48
2026-02-02 01:00:00+00:00,11963.87,12264.951810514662,11853.816482891361,12676.087138137964,2026-01-31 00:00:00+00:00,49
2026-02-02 02:00:00+00:00,12092.05,12514.617581405311,12103.482253782011,12925.752909028612,2026-01-31 00:00:00+00:00,50
2026-02-02 03:00:00+00:00,12233.23,12870.847263161722,12459.71193553842,13281.982590785023,2026-01-31 00:00:00+00:00,51
2026-02-02 04:00:00+00:00,12781.13,13692.030473154779,13280.895145531476,14103.165800778079,2026-01-31 00:00:00+00:00,52
2026-02-02 05:00:00+00:00,14121.15,15361.940573069558,14950.805245446258,15773.07590069286,2026-01-31 00:00:00+00:00,53
2026-02-02 06:00:00+00:00,15321.58,15511.222312665504,15100.086985042202,15922.357640288807,2026-01-31 00:00:00+00:00,54
2026-02-02 07:00:00+00:00,16034.63,16456.66093404971,16045.525606426409,16867.79626167301,2026-01-31 00:00:00+00:00,55
2026-02-02 08:00:00+00:00,16491.7,16666.72430921744,16255.588981594137,17077.85963684074,2026-01-31 00:00:00+00:00,56
2026-02-02 09:00:00+00:00,16709.38,16683.636670010186,16272.501342386886,17094.77199763349,2026-01-31 00:00:00+00:00,57
2026-02-02 10:00:00+00:00,16730.83,16797.209731152518,16386.07440352922,17208.34505877582,2026-01-31 00:00:00+00:00,58
2026-02-02 11:00:00+00:00,16728.48,16711.95769233505,16300.822364711748,17123.093019958353,2026-01-31 00:00:00+00:00,59
2026-02-02 12:00:00+00:00,16501.4,16378.424501327627,15967.289173704325,16789.55982895093,2026-01-31 00:00:00+00:00,60
2026-02-02 13:00:00+00:00,16301.82,16353.727325409931,15942.591997786629,16764.862653033233,2026-01-31 00:00:00+00:00,61
2026-02-02 14:00:00+00:00,16130.13,16232.308995062358,15821.173667439058,16643.44432268566,2026-01-31 00:00:00+00:00,62
2026-02-02 15:00:00+00:00,16121.35,16136.271742408466,15725.136414785164,16547.407070031768,2026-01-31 00:00:00+00:00,63
2026-02-02 16:00:00+00:00,16588.9,16457.92082298442,16046.785495361119,16869.05615060772,2026-01-31 00:00:00+00:00,64
2026-02-02 17:00:00+00:00,16562.6,16546.269917115253,16135.13458949195,16957.405244738555,2026-01-31 00:00:00+00:00,65
2026-02-02 18:00:00+00:00,16237.65,16418.48794139314,16007.352613769843,16829.623269016443,2026-01-31 00:00:00+00:00,66
2026-02-02 19:00:00+00:00,15454.3,15822.352736309918,15411.217408686618,16233.488063933219,2026-01-31 00:00:00+00:00,67
2026-02-02 20:00:00+00:00,14592.38,14490.477903996887,14079.342576373587,14901.613231620187,2026-01-31 00:00:00+00:00,68
2026-02-02 21:00:00+00:00,14006.0,14028.140479350419,13617.005151727119,14439.275806973721,2026-01-31 00:00:00+00:00,69
2026-02-02 22:00:00+00:00,13382.9,13346.034172846164,12934.898845222862,13757.169500469465,2026-01-31 00:00:00+00:00,70
2026-02-02 23:00:00+00:00,12860.6,12580.43787295552,12169.302545332217,12991.57320057882,2026-01-31 00:00:00+00:00,71
2026-02-03 00:00:00+00:00,12496.95,12593.566660785327,12182.431333162025,13004.701988408628,2026-01-31 00:00:00+00:00,72
2026-02-03 01:00:00+00:00,12367.55,12419.129341251242,12007.99401362794,12830.264668874543,2026-01-31 00:00:00+00:00,73
2026-02-03 02:00:00+00:00,12417.32,12707.016112506004,12295.880784882702,13118.151440129304,2026-01-31 00:00:00+00:00,74
2026-02-03 03:00:00+00:00,12660.43,13035.810777788343,12624.675450165043,13446.946105411645,2026-01-31 00:00:00+00:00,75
2026-02-03 04:00:00+00:00,13407.03,13677.929082435652,13266.793754812352,14089.064410058952,2026-01-31 00:00:00+00:00,76
2026-02-03 05:00:00+00:00,14780.3,14806.331157795601,14395.195830172299,15217.466485418901,2026-01-31 00:00:00+00:00,77
2026-02-03 06:00:00+00:00,15689.28,16144.378316621427,15733.242988998125,16555.513644244726,2026-01-31 00:00:00+00:00,78
2026-02-03 07:00:00+00:00,16517.53,16536.971368132065,16125.836040508762,16948.106695755367,2026-01-31 00:00:00+00:00,79
