date,load_lu_actual,load_lu_fitted,load_lu_lower,load_lu_upper,cutoff,hours_ahead
2026-02-01 22:00:00+00:00,523.38,538.6398619377541,527.7718307757383,549.5078930997698,2026-01-31 00:00:00+00:00,46
2026-02-01 23:00:00+00:00,497.38,511.90910153458253,501.04107037256676,522.7771326965983,2026-01-31 00:00:00+00:00,47
2026-02-02 00:00:00+00:00,475.71,491.3022230301052,480.43419186808944,502.170254192121,2026-01-31 00:00:00+00:00,48
2026-02-02 01:00:00+00:00,465.31,480.32488486409426,469.4568537020785,491.19291602611,2026-01-31 00:00:00+00:00,49
2026-02-02 02:00:00+00:00,462.25,474.0794477458135,463.21141658379776,484.9474789078293,2026-01-31 00:00:00+00:00,50
2026-02-02 03:00:00+00:00,474.04,482.01869295123254,471.15066178921677,492.8867241132483,2026-01-31 00:00:00+00:00,51
2026-02-02 04:00:00+00:00,510.47,521.2862924393221,510.4182612773063,532.1543236013379,2026-01-31 00:00:00+00:00,52
2026-02-02 05:00:00+00:00,596.18,600.1916833189039,589.3236521568881,611.0597144809196,2026-01-31 00:00:00+00:00,53
2026-02-02 06:00:00+00:00,677.01,684.8050510826945,673.9370199206787,695.6730822447103,2026-01-31 00:00:00+00:00,54
2026-02-02 07:00:00+00:00,723.29,729.2575143134377,718.3894831514219,740.1255454754535,2026-01-31 00:00:00+00:00,55
2026-02-02 08:00:00+00:00,749.08,751.5783770299,740.7103458678843,762.4464081919157,2026-01-31 00:00:00+00:00,56
2026-02-02 09:00:00+00:00,756.5,761.7904948501083,750.9224636880925,772.6585260121241,2026-01-31 00:00:00+00:00,57
2026-02-02 10:00:00+00:00,762.09,762.524079652603,751.6560484905872,773.3921108146187,2026-01-31 00:00:00+00:00,58
2026-02-02 11:00:00+00:00,754.41,750.6868364912903,739.8188053292745,761.554867653306,2026-01-31 00:00:00+00:00,59
2026-02-02 12:00:00+00:00,735.29,734.5201306487678,723.652099486752,745.3881618107835,2026-01-31 00:00:00+00:00,60
2026-02-02 13:00:00+00:00,718.34,718.8447982661303,707.9767671041145,729.7128294281459,2026-01-31 00:00:00+00:00,61
2026-02-02 14:00:00+00:00,700.69,705.7956806192062,694.9276494571905,716.663711781222,2026-01-31 00:00:00+00:00,62
2026-02-02 15:00:00+00:00,693.96,701.9917966671092,691.1237655050934,712.8598278291249,2026-01-31 00:00:00+00:00,63
2026-02-02 16:00:00+00:00,718.44,726.8491781252296,715.9811469632139,737.7172092872454,2026-01-31 00:00:00+00:00,64
2026-02-02 17:00:00+00:00,740.74,751.041193972401,740.1731628103852,761.9092251344167,2026-01-31 00:00:00+00:00,65
2026-02-02 18:00:00+00:00,725.42,734.5120933254203,723.6440621634046,745.3801244874361,2026-01-31 00:00:00+00:00,66
2026-02-02 19:00:00+00:00,691.64,695.7582042487634,684.8901730867476,706.6262354107791,2026-01-31 00:00:00+00:00,67
2026-02-02 20:00:00+00:00,647.32,655.9395212802356,645.0714901182198,666.8075524422512,2026-01-31 00:00:00+00:00,68
2026-02-02 21:00:00+00:00,617.93,628.4571922790376,617.5891611170218,639.3252234410534,2026-01-31 00:00:00+00:00,69
2026-02-02 22:00:00+00:00,582.89,594.3601740189541,583.4921428569384,605.2282051809699,2026-01-31 00:00:00+00:00,70
2026-02-02 23:00:00+00:00,555.72,564.0774572729163,553.2094261109005,574.945488434932,2026-01-31 00:00:00+00:00,71
2026-02-03 00:00:00+00:00,528.72,537.9789843436513,527.1109531816355,548.8470155056671,2026-01-31 00:00:00+00:00,72
2026-02-03 01:00:00+00:00,510.49,518.1843865546299,507.3163553926142,529.0524177166457,2026-01-31 00:00:00+00:00,73
2026-02-03 02:00:00+00:00,508.9,513.2975127178776,502.42948155586174,524.1655438798932,2026-01-31 00:00:00+00:00,74
2026-02-03 03:00:00+00:00,516.83,514.2102123378987,503.34218117588296,525.0782434999145,2026-01-31 00:00:00+00:00,75
2026-02-03 04:00:00+00:00,545.9,541.8601242300128,530.9920930679971,552.7281553920286,2026-01-31 00:00:00+00:00,76
2026-02-03 05:00:00+00:00,621.49,615.1622830322049,604.2942518701891,626.0303141942206,2026-01-31 00:00:00+00:00,77
2026-02-03 06:00:00+00:00,706.51,698.7504317343512,687.8824005723354,709.618462896367,2026-01-31 00:00:00+00:00,78
2026-02-03 07:00:00+00:00,746.27,746.0778716882229,735.2098405262071,756.9459028502387,2026-01-31 00:00:00+00:00,79
2026-02-03 08:00:00+00:00,771.15,762.1028567313097,751.2348255692939,772.9708878933254,2026-01-31 00:00:00+00:00,80
2026-02-03 09:00:00+00:00,776.22,764.5994494620699,753.7314183000541,775.4674806240856,2026-01-31 00:00:00+00:00,81
2026-02-03 10:00:00+00:00,774.0,764.0546137643119,753.1865826022961,774.9226449263276,2026-01-31 00:00:00+00:00,82
2026-02-03 11:00:00+00:00,785.33,765.9390125679356,755.0709814059198,776.8070437299514,2026-01-31 00:00:00+00:00,83
2026-02-03 12:00:00+00:00,766.22,754.1118853210423,743.2438541590266,764.9799164830581,2026-01-31 00:00:00+00:00,84
2026-02-03 13:00:00+00:00,741.09,737.4876318362834,726.6196006742676,748.3556629982992,2026-01-31 00:00:00+00:00,85
2026-02-03 14:00:00+00:00,716.76,721.3012950887913,710.4332639267756,732.1693262508071,2026-01-31 00:00:00+00:00,86
2026-02-03 15:00:00+00:00,704.96,714.8001020934357,703.93207093142,725.6681332554515,2026-01-31 00:00:00+00:00,87
2026-02-03 16:00:00+00:00,723.24,732.0764182990634,721.2083871370477,742.9444494610792,2026-01-31 00:00:00+00:00,88
2026-02-03 17:00:00+00:00,747.05,748.5760127035162,737.7079815415004,759.444043865532,2026-01-31 00:00:00+00:00,89
2026-02-03 18:00:00+00:00,728.46,735.7410405086789,724.8730093466631,746.6090716706947,2026-01-31 00:00:00+00:00,90
2026-02-03 19:00:00+00:00,688.9,694.5099747008287,683.641943538813,705.3780058628445,2026-01-31 00:00:00+00:00,91
2026-02-03 20:00:00+00:00,643.43,648.3873745032369,637.5193433412211,659.2554056652526,2026-01-31 00:00:00+00:00,92
2026-02-03 21:00:00+00:00,614.7,620.9343305138979,610.0662993518821,631.8023616759136,2026-01-31 00:00:00+00:00,93
2026-02-03 22:00:00+00:00,579.7,588.0896189511647,577.2215877891489,598.9576501131804,2026-01-31 00:00:00+00:00,94
2026-02-03 23:00:00+00:00,553.79,557.772187991757,546.9041568297413,568.6402191537728,2026-01-31 00:00:00+00:00,95
2026-02-04 00:00:00+00:00,536.92,528.2638923635336,517.3958612015178,539.1319235255494,2026-01-31 00:00:00+00:00,96
