date,solar_lu_actual,solar_lu_fitted,solar_lu_lower,solar_lu_upper,cutoff,hours_ahead
2026-01-31 00:00:00+00:00,0.029999657,0.16262810431507546,-31.139133485341183,31.46438969397134,2026-01-31 00:00:00+00:00,0
2026-01-31 01:00:00+00:00,0.029999657,0.29113169776987036,-31.01062989188639,31.592893287426133,2026-01-31 00:00:00+00:00,1
2026-01-31 02:00:00+00:00,0.020001335,0.2774043809969484,-31.024357208659318,31.579165970653214,2026-01-31 00:00:00+00:00,2
2026-01-31 03:00:00+00:00,0.020001335,0.23971645381072904,-31.062045135845544,31.541478043466988,2026-01-31 00:00:00+00:00,3
2026-01-31 04:00:00+00:00,0.020001335,0.41805488000415636,-30.88370670965211,31.719816469660415,2026-01-31 00:00:00+00:00,4
2026-01-31 05:00:00+00:00,0.029999657,0.39766024296075386,-30.904101346695505,31.69942183261702,2026-01-31 00:00:00+00:00,5
2026-01-31 06:00:00+00:00,0.029999657,0.39766024296075386,-30.904101346695505,31.69942183261702,2026-01-31 00:00:00+00:00,6
2026-01-31 07:00:00+00:00,0.25000086,2.638254016014436,-28.663507573641816,33.9400156056707,2026-01-31 00:00:00+00:00,7
2026-01-31 08:00:00+00:00,3.6600008,12.498170081791795,-18.803591507864468,43.79993167144806,2026-01-31 00:00:00+00:00,8
2026-01-31 09:00:00+00:00,12.78,21.198255856810647,-10.103505732845619,52.50001744646691,2026-01-31 00:00:00+00:00,9
2026-01-31 10:00:00+00:00,16.47,26.963684081753783,-4.338077507902476,58.26544567141005,2026-01-31 00:00:00+00:00,10
2026-01-31 11:00:00+00:00,23.74,21.961433414142824,-9.340328175513442,53.26319500379909,2026-01-31 00:00:00+00:00,11
2026-01-31 12:00:00+00:00,27.88,31.33246269042476,0.030701100768496303,62.63422428008102,2026-01-31 00:00:00+00:00,12
2026-01-31 13:00:00+00:00,17.54,21.20964708592806,-10.092114503728197,52.51140867558433,2026-01-31 00:00:00+00:00,13
2026-01-31 14:00:00+00:00,9.55,15.681128153738712,-15.620633435917554,46.98288974339498,2026-01-31 00:00:00+00:00,14
2026-01-31 15:00:00+00:00,4.669999,6.729201004707605,-24.572560584948654,38.03096259436387,2026-01-31 00:00:00+00:00,15
2026-01-31 16:00:00+00:00,0.41999903,1.6753378883426677,-29.626423701313605,32.977099477998934,2026-01-31 00:00:00+00:00,16
2026-01-31 17:00:00+00:00,0.070000574,-0.1596312255864447,-31.461392815242725,31.142130364069814,2026-01-31 00:00:00+00:00,17
2026-01-31 18:00:00+00:00,0.050000116,0.06525439866282312,-31.236507190993443,31.36701598831909,2026-01-31 00:00:00+00:00,18
2026-01-31 19:00:00+00:00,0.040001795,0.06525439866282312,-31.236507190993443,31.36701598831909,2026-01-31 00:00:00+00:00,19
2026-01-31 20:00:00+00:00,0.050000116,0.06525439866282312,-31.236507190993443,31.36701598831909,2026-01-31 00:00:00+00:00,20
2026-01-31 21:00:00+00:00,0.040001795,0.08426554073158599,-31.217496048924694,31.38602713038785,2026-01-31 00:00:00+00:00,21
2026-01-31 22:00:00+00:00,0.040001795,0.06525439866282312,-31.236507190993443,31.36701598831909,2026-01-31 00:00:00+00:00,22
2026-01-31 23:00:00+00:00,0.029999657,0.06525439866282312,-31.236507190993443,31.36701598831909,2026-01-31 00:00:00+00:00,23
2026-02-01 00:00:00+00:00,0.029999657,0.18163924638383833,-31.120122343272435,31.483400836040097,2026-01-31 00:00:00+00:00,24
2026-02-01 01:00:00+00:00,0.020001335,0.3101428398386261,-30.99161874981764,31.611904429494892,2026-01-31 00:00:00+00:00,25
2026-02-01 02:00:00+00:00,0.020001335,0.20413695550625022,-31.09762463415,31.505898545162513,2026-01-31 00:00:00+00:00,26
2026-02-01 03:00:00+00:00,0.029999657,0.3559227990312763,-30.945838790624983,31.657684388687542,2026-01-31 00:00:00+00:00,27
2026-02-01 04:00:00+00:00,0.029999657,0.3629619618036699,-30.938799627852582,31.664723551459936,2026-01-31 00:00:00+00:00,28
2026-02-01 05:00:00+00:00,0.029999657,0.3629619618036699,-30.938799627852582,31.664723551459936,2026-01-31 00:00:00+00:00,29
2026-02-01 06:00:00+00:00,0.020001335,0.5050052063229344,-30.796756383333324,31.8067667959792,2026-01-31 00:00:00+00:00,30
2026-02-01 07:00:00+00:00,0.9399995,2.638254016014436,-28.663507573641816,33.9400156056707,2026-01-31 00:00:00+00:00,31
2026-02-01 08:00:00+00:00,7.5700006,17.513706616879738,-13.788054972776521,48.815468206536,2026-01-31 00:00:00+00:00,32
2026-02-01 09:00:00+00:00,14.590001,22.96879262036718,-8.332968969289084,54.27055421002345,2026-01-31 00:00:00+00:00,33
2026-02-01 10:00:00+00:00,18.94,30.056613571033825,-1.2451480186224444,61.35837516069009,2026-01-31 00:00:00+00:00,34
2026-02-01 11:00:00+00:00,15.500001,29.27827747673436,-2.0234841129218992,60.580039066390626,2026-01-31 00:00:00+00:00,35
2026-02-01 12:00:00+00:00,18.65,26.557049522073928,-4.744712067582334,57.85881111173019,2026-01-31 00:00:00+00:00,36
2026-02-01 13:00:00+00:00,25.69,20.4033849814862,-10.89837660817006,51.705146571142464,2026-01-31 00:00:00+00:00,37
2026-02-01 14:00:00+00:00,15.78,16.193881755652434,-15.107879834003832,47.49564334530869,2026-01-31 00:00:00+00:00,38
2026-02-01 15:00:00+00:00,4.090001,8.840592229578306,-22.46116936007796,40.142353819234565,2026-01-31 00:00:00+00:00,39
2026-02-01 16:00:00+00:00,0.27000132,1.1404720996589433,-30.16128948999731,32.4422336893152,2026-01-31 00:00:00+00:00,40
2026-02-01 17:00:00+00:00,0.070000574,-0.33724178560317597,-31.639003375259442,30.96451980405309,2026-01-31 00:00:00+00:00,41
2026-02-01 18:00:00+00:00,0.040001795,0.08426554073158599,-31.217496048924694,31.38602713038785,2026-01-31 00:00:00+00:00,42
2026-02-01 19:00:00+00:00,0.040001795,0.06525439866282312,-31.236507190993443,31.36701598831909,2026-01-31 00:00:00+00:00,43
2026-02-01 20:00:00+00:00,0.040001795,-0.002684785587199201,-31.30444637524345,31.299076804069067,2026-01-31 00:00:00+00:00,44
2026-02-01 21:00:00+00:00,0.029999657,0.08426554073158599,-31.217496048924694,31.38602713038785,2026-01-31 00:00:00+00:00,45
2026-02-01 22:00:00+00:00,0.020001335,-0.002684785587199201,-31.30444637524345,31.299076804069067,2026-01-31 00:00:00+00:00,46
2026-02-01 23:00:00+00:00,0.029999657,0.08426554073158599,-31.217496048924694,31.38602713038785,2026-01-31 00:00:00+00:00,47
2026-02-02 00:00:00+00:00,0.029999657,0.112863427355272,-31.188898162300994,31.414625017011534,2026-01-31 00:00:00+00:00,48
2026-02-02 01:00:00+00:00,0.020001335,0.29113169776987036,-31.01062989188639,31.592893287426133,2026-01-31 00:00:00+00:00,49
2026-02-02 02:00:00+00:00,0.020001335,0.2198240945945713,-31.081937495061688,31.521585684250837,2026-01-31 00:00:00+00:00,50
