date,solar_lu_actual,solar_lu_fitted,solar_lu_lower,solar_lu_upper,cutoff,hours_ahead
2026-02-03 12:00:00+00:00,14.750001,25.113245,9.082898,41.143593,2026-01-31 00:00:00+00:00,84
2026-02-03 13:00:00+00:00,18.569998,22.783546,6.7531977,38.813896,2026-01-31 00:00:00+00:00,85
2026-02-03 14:00:00+00:00,15.72,10.9794035,-5.0509443,27.00975,2026-01-31 00:00:00+00:00,86
2026-02-03 15:00:00+00:00,6.12,3.1027956,-12.927554,19.133142,2026-01-31 00:00:00+00:00,87
2026-02-03 16:00:00+00:00,0.48999873,-1.0751258,-17.105476,14.955222,2026-01-31 00:00:00+00:00,88
2026-02-03 17:00:00+00:00,0.070000574,-0.86236864,-16.89272,15.167979,2026-01-31 00:00:00+00:00,89
2026-02-03 18:00:00+00:00,0.050000116,-0.04027851,-16.070625,15.990071,2026-01-31 00:00:00+00:00,90
2026-02-03 19:00:00+00:00,0.040001795,-0.047732428,-16.078083,15.982614,2026-01-31 00:00:00+00:00,91
2026-02-03 20:00:00+00:00,0.040001795,0.058792993,-15.971553,16.089142,2026-01-31 00:00:00+00:00,92
2026-02-03 21:00:00+00:00,0.040001795,0.33015147,-15.700198,16.360498,2026-01-31 00:00:00+00:00,93
2026-02-03 22:00:00+00:00,0.020001335,0.28864756,-15.741702,16.318995,2026-01-31 00:00:00+00:00,94
2026-02-03 23:00:00+00:00,0.029999657,0.28864756,-15.741702,16.318995,2026-01-31 00:00:00+00:00,95
2026-02-04 00:00:00+00:00,0.020001335,0.11973278,-15.910617,16.15008,2026-01-31 00:00:00+00:00,96
2026-02-04 01:00:00+00:00,0.020001335,0.11973278,-15.910617,16.15008,2026-01-31 00:00:00+00:00,97
2026-02-04 02:00:00+00:00,0.029999657,0.17554943,-15.854796,16.205898,2026-01-31 00:00:00+00:00,98
2026-02-04 03:00:00+00:00,0.029999657,-0.04555042,-16.075901,15.9847975,2026-01-31 00:00:00+00:00,99
2026-02-04 04:00:00+00:00,0.029999657,-0.32572088,-16.356071,15.704625,2026-01-31 00:00:00+00:00,100
2026-02-04 05:00:00+00:00,0.029999657,0.12883846,-15.901507,16.159187,2026-01-31 00:00:00+00:00,101
2026-02-04 06:00:00+00:00,0.050000116,-0.36357793,-16.393929,15.66677,2026-01-31 00:00:00+00:00,102
2026-02-04 07:00:00+00:00,5.9699984,2.3400507,-13.690295,18.3704,2026-01-31 00:00:00+00:00,103
2026-02-04 08:00:00+00:00,45.1,34.754955,18.724606,50.7853,2026-01-31 00:00:00+00:00,104
2026-02-04 09:00:00+00:00,94.97,77.056564,61.026215,93.086914,2026-01-31 00:00:00+00:00,105
2026-02-04 10:00:00+00:00,130.21,126.80657,110.77622,142.83693,2026-01-31 00:00:00+00:00,106
2026-02-04 11:00:00+00:00,109.25,100.91433,84.88398,116.94468,2026-01-31 00:00:00+00:00,107
2026-02-04 12:00:00+00:00,94.03,93.50442,77.47407,109.53477,2026-01-31 00:00:00+00:00,108
2026-02-04 13:00:00+00:00,60.01,67.37466,51.34431,83.40501,2026-01-31 00:00:00+00:00,109
2026-02-04 14:00:00+00:00,33.62,28.21566,12.185313,44.24601,2026-01-31 00:00:00+00:00,110
2026-02-04 15:00:00+00:00,13.840001,13.410211,-2.6201391,29.440557,2026-01-31 00:00:00+00:00,111
2026-02-04 16:00:00+00:00,2.4199991,2.0003214,-14.030028,18.030668,2026-01-31 00:00:00+00:00,112
2026-02-04 17:00:00+00:00,0.18000118,-0.9638434,-16.994194,15.0665045,2026-01-31 00:00:00+00:00,113
2026-02-04 18:00:00+00:00,0.12999813,-1.4953376,-17.525684,14.535012,2026-01-31 00:00:00+00:00,114
2026-02-04 19:00:00+00:00,0.09999935,-1.3334113,-17.363758,14.6969385,2026-01-31 00:00:00+00:00,115
2026-02-04 20:00:00+00:00,0.079998896,0.3548974,-15.675452,16.385242,2026-01-31 00:00:00+00:00,116
2026-02-04 21:00:00+00:00,0.070000574,0.5818643,-15.448485,16.612211,2026-01-31 00:00:00+00:00,117
2026-02-04 22:00:00+00:00,0.040001795,0.5847978,-15.445552,16.615143,2026-01-31 00:00:00+00:00,118
2026-02-04 23:00:00+00:00,0.040001795,0.13129894,-15.899051,16.161646,2026-01-31 00:00:00+00:00,119
2026-02-05 00:00:00+00:00,0.029999657,0.09631817,-15.9340315,16.126665,2026-01-31 00:00:00+00:00,120
2026-02-05 01:00:00+00:00,0.040001795,-0.31943044,-16.349781,15.710917,2026-01-31 00:00:00+00:00,121
2026-02-05 02:00:00+00:00,0.029999657,0.43825617,-15.59209,16.468605,2026-01-31 00:00:00+00:00,122
2026-02-05 03:00:00+00:00,0.029999657,-0.14908512,-16.179432,15.881265,2026-01-31 00:00:00+00:00,123
2026-02-05 04:00:00+00:00,0.029999657,0.39471903,-15.635631,16.425066,2026-01-31 00:00:00+00:00,124
2026-02-05 05:00:00+00:00,0.050000116,0.28603068,-15.744315,16.31638,2026-01-31 00:00:00+00:00,125
2026-02-05 06:00:00+00:00,0.040001795,-1.4354469,-17.465794,14.594903,2026-01-31 00:00:00+00:00,126
2026-02-05 07:00:00+00:00,1.3699998,0.7316751,-15.298675,16.762022,2026-01-31 00:00:00+00:00,127
2026-02-05 08:00:00+00:00,9.430001,11.12802,-4.9023275,27.15837,2026-01-31 00:00:00+00:00,128
2026-02-05 09:00:00+00:00,17.92,30.349937,14.319589,46.380287,2026-01-31 00:00:00+00:00,129
2026-02-05 10:00:00+00:00,27.18,30.330772,14.300424,46.36112,2026-01-31 00:00:00+00:00,130
2026-02-05 11:00:00+00:00,47.12,52.47459,36.44424,68.50494,2026-01-31 00:00:00+00:00,131
2026-02-05 12:00:00+00:00,43.96,42.07156,26.04121,58.101906,2026-01-31 00:00:00+00:00,132
2026-02-05 13:00:00+00:00,46.77,37.92613,21.895779,53.956474,2026-01-31 00:00:00+00:00,133
2026-02-05 14:00:00+00:00,45.22,32.26145,16.231104,48.2918,2026-01-31 00:00:00+00:00,134
2026-02-05 15:00:00+00:00,7.3900003,12.966638,-3.0637083,28.996986,2026-01-31 00:00:00+00:00,135
2026-02-05 16:00:00+00:00,0.80000013,0.23558895,-15.794761,16.265936,2026-01-31 00:00:00+00:00,136
2026-02-05 17:00:00+00:00,0.12999813,-0.46233663,-16.492687,15.568009,2026-01-31 00:00:00+00:00,137
2026-02-05 18:00:00+00:00,0.09999935,-0.011603431,-16.041954,16.018744,2026-01-31 00:00:00+00:00,138
2026-02-05 19:00:00+00:00,0.059998438,-0.019061165,-16.049412,16.011286,2026-01-31 00:00:00+00:00,139
2026-02-05 20:00:00+00:00,0.050000116,0.38807002,-15.64228,16.418417,2026-01-31 00:00:00+00:00,140
2026-02-05 21:00:00+00:00,0.040001795,-0.05228336,-16.082634,15.978065,2026-01-31 00:00:00+00:00,141
2026-02-05 22:00:00+00:00,0.040001795,-0.10229404,-16.132645,15.928054,2026-01-31 00:00:00+00:00,142
2026-02-05 23:00:00+00:00,0.029999657,0.12555782,-15.904792,16.155903,2026-01-31 00:00:00+00:00,143
2026-02-06 00:00:00+00:00,0.029999657,-0.11576755,-16.146114,15.914582,2026-01-31 00:00:00+00:00,144
2026-02-06 01:00:00+00:00,0.029999657,-0.21425541,-16.244606,15.8160925,2026-01-31 00:00:00+00:00,145
2026-02-06 02:00:00+00:00,0.029999657,-0.2473708,-16.277721,15.782977,2026-01-31 00:00:00+00:00,146
2026-02-06 03:00:00+00:00,0.020001335,-0.42616186,-16.456509,15.604188,2026-01-31 00:00:00+00:00,147
2026-02-06 04:00:00+00:00,0.029999657,-0.36019048,-16.390541,15.670157,2026-01-31 00:00:00+00:00,148
2026-02-06 05:00:00+00:00,0.050000116,-0.2900153,-16.320366,15.740331,2026-01-31 00:00:00+00:00,149
2026-02-06 06:00:00+00:00,0.040001795,-0.34258184,-16.372932,15.687766,2026-01-31 00:00:00+00:00,150
2026-02-06 07:00:00+00:00,1.1899995,2.6034517,-13.426898,18.633799,2026-01-31 00:00:00+00:00,151
2026-02-06 08:00:00+00:00,8.55,8.28198,-7.74837,24.312326,2026-01-31 00:00:00+00:00,152
2026-02-06 09:00:00+00:00,16.57,22.561197,6.5308504,38.591545,2026-01-31 00:00:00+00:00,153
2026-02-06 10:00:00+00:00,20.42,23.283113,7.2527666,39.31346,2026-01-31 00:00:00+00:00,154
2026-02-06 11:00:00+00:00,28.67,25.324003,9.293656,41.35435,2026-01-31 00:00:00+00:00,155
2026-02-06 12:00:00+00:00,31.56,30.251516,14.221168,46.281864,2026-01-31 00:00:00+00:00,156
2026-02-06 13:00:00+00:00,32.28,30.689512,14.659165,46.71986,2026-01-31 00:00:00+00:00,157
2026-02-06 14:00:00+00:00,24.26,21.271002,5.240655,37.30135,2026-01-31 00:00:00+00:00,158
2026-02-06 15:00:00+00:00,11.260001,10.435399,-5.594947,26.465746,2026-01-31 00:00:00+00:00,159
2026-02-06 16:00:00+00:00,1.0299996,1.9213074,-14.109042,17.951654,2026-01-31 00:00:00+00:00,160
2026-02-06 17:00:00+00:00,0.09999935,-1.043254,-17.0736,14.987096,2026-01-31 00:00:00+00:00,161
2026-02-06 18:00:00+00:00,0.079998896,0.6614694,-15.36888,16.691816,2026-01-31 00:00:00+00:00,162
2026-02-06 19:00:00+00:00,0.050000116,0.3394479,-15.690898,16.369797,2026-01-31 00:00:00+00:00,163
2026-02-06 20:00:00+00:00,0.050000116,0.3394479,-15.690898,16.369797,2026-01-31 00:00:00+00:00,164
2026-02-06 21:00:00+00:00,0.029999657,0.70602506,-15.324325,16.736372,2026-01-31 00:00:00+00:00,165
2026-02-06 22:00:00+00:00,0.040001795,-0.05212696,-16.082478,15.978221,2026-01-31 00:00:00+00:00,166
2026-02-06 23:00:00+00:00,0.029999657,-0.014063911,-16.04441,16.016285,2026-01-31 00:00:00+00:00,167
2026-02-01 00:00:00+00:00,0.029999657,0.6923036,-15.338042,16.722652,2026-02-01 00:00:00+00:00,0
2026-02-01 01:00:00+00:00,0.020001335,0.5593347,-15.471015,16.589682,2026-02-01 00:00:00+00:00,1
2026-02-01 02:00:00+00:00,0.020001335,0.91436476,-15.115985,16.944712,2026-02-01 00:00:00+00:00,2
2026-02-01 03:00:00+00:00,0.029999657,0.8691148,-15.161231,16.899464,2026-02-01 00:00:00+00:00,3
2026-02-01 04:00:00+00:00,0.029999657,0.9959344,-15.034411,17.026283,2026-02-01 00:00:00+00:00,4
2026-02-01 05:00:00+00:00,0.029999657,0.81643385,-15.213916,16.84678,2026-02-01 00:00:00+00:00,5
2026-02-01 06:00:00+00:00,0.020001335,0.031929895,-15.998416,16.062279,2026-02-01 00:00:00+00:00,6
2026-02-01 07:00:00+00:00,0.9399995,1.8599671,-14.170379,17.890316,2026-02-01 00:00:00+00:00,7
2026-02-01 08:00:00+00:00,7.5700006,11.860272,-4.1700773,27.890621,2026-02-01 00:00:00+00:00,8
2026-02-01 09:00:00+00:00,14.590001,23.356754,7.3264093,39.387104,2026-02-01 00:00:00+00:00,9
2026-02-01 10:00:00+00:00,18.94,28.998812,12.968465,45.02916,2026-02-01 00:00:00+00:00,10
2026-02-01 11:00:00+00:00,15.500001,29.66844,13.638093,45.698788,2026-02-01 00:00:00+00:00,11
2026-02-01 12:00:00+00:00,18.65,25.024282,8.993936,41.05463,2026-02-01 00:00:00+00:00,12
2026-02-01 13:00:00+00:00,25.69,18.822393,2.7920465,34.85274,2026-02-01 00:00:00+00:00,13
2026-02-01 14:00:00+00:00,15.78,8.98351,-7.0468397,25.013857,2026-02-01 00:00:00+00:00,14
2026-02-01 15:00:00+00:00,4.090001,7.0453997,-8.98495,23.075747,2026-02-01 00:00:00+00:00,15
2026-02-01 16:00:00+00:00,0.27000132,0.07628338,-15.954066,16.10663,2026-02-01 00:00:00+00:00,16
2026-02-01 17:00:00+00:00,0.070000574,-0.31389913,-16.34425,15.716447,2026-02-01 00:00:00+00:00,17
2026-02-01 18:00:00+00:00,0.040001795,0.6928758,-15.337474,16.72322,2026-02-01 00:00:00+00:00,18
2026-02-01 19:00:00+00:00,0.040001795,0.06925289,-15.961093,16.099602,2026-02-01 00:00:00+00:00,19
2026-02-01 20:00:00+00:00,0.040001795,0.64152616,-15.3888235,16.671873,2026-02-01 00:00:00+00:00,20
2026-02-01 21:00:00+00:00,0.029999657,0.34712687,-15.683223,16.377474,2026-02-01 00:00:00+00:00,21
2026-02-01 22:00:00+00:00,0.020001335,0.26892558,-15.76142,16.299274,2026-02-01 00:00:00+00:00,22
2026-02-01 23:00:00+00:00,0.029999657,0.7957124,-15.234633,16.826061,2026-02-01 00:00:00+00:00,23
2026-02-02 00:00:00+00:00,0.029999657,0.36855403,-15.661792,16.398903,2026-02-01 00:00:00+00:00,24
2026-02-02 01:00:00+00:00,0.020001335,0.029835625,-16.000511,16.060184,2026-02-01 00:00:00+00:00,25
2026-02-02 02:00:00+00:00,0.020001335,-0.21223743,-16.242588,15.81811,2026-02-01 00:00:00+00:00,26
2026-02-02 03:00:00+00:00,0.020001335,0.49805537,-15.532294,16.528402,2026-02-01 00:00:00+00:00,27
2026-02-02 04:00:00+00:00,0.020001335,-0.6091681,-16.639519,15.42118,2026-02-01 00:00:00+00:00,28
2026-02-02 05:00:00+00:00,0.040001795,0.14178936,-15.8885565,16.172138,2026-02-01 00:00:00+00:00,29
2026-02-02 06:00:00+00:00,0.029999657,0.24724667,-15.783103,16.277594,2026-02-01 00:00:00+00:00,30
2026-02-02 07:00:00+00:00,0.39000025,1.8076028,-14.222747,17.83795,2026-02-01 00:00:00+00:00,31
2026-02-02 08:00:00+00:00,3.9500017,6.2792788,-9.751071,22.309626,2026-02-01 00:00:00+00:00,32
2026-02-02 09:00:00+00:00,10.590001,19.697638,3.6672907,35.727985,2026-02-01 00:00:00+00:00,33
2026-02-02 10:00:00+00:00,20.09,29.060946,13.030597,45.091293,2026-02-01 00:00:00+00:00,34
2026-02-02 11:00:00+00:00,28.05,27.769026,11.738677,43.799374,2026-02-01 00:00:00+00:00,35
2026-02-02 12:00:00+00:00,27.15,32.359604,16.329256,48.389954,2026-02-01 00:00:00+00:00,36
2026-02-02 13:00:00+00:00,21.57,23.624811,7.5944643,39.655163,2026-02-01 00:00:00+00:00,37
2026-02-02 14:00:00+00:00,16.989998,15.035424,-0.99492556,31.065773,2026-02-01 00:00:00+00:00,38
2026-02-02 15:00:00+00:00,6.489999,7.1028833,-8.927466,23.13323,2026-02-01 00:00:00+00:00,39
2026-02-02 16:00:00+00:00,0.20999996,0.41812983,-15.61222,16.448477,2026-02-01 00:00:00+00:00,40
2026-02-02 17:00:00+00:00,0.079998896,-1.1911651,-17.221516,14.839183,2026-02-01 00:00:00+00:00,41
2026-02-02 18:00:00+00:00,0.09000103,0.38669673,-15.643653,16.417044,2026-02-01 00:00:00+00:00,42
2026-02-02 19:00:00+00:00,0.059998438,0.6958932,-15.334456,16.72624,2026-02-01 00:00:00+00:00,43
2026-02-02 20:00:00+00:00,0.040001795,0.18338864,-15.846961,16.213736,2026-02-01 00:00:00+00:00,44
2026-02-02 21:00:00+00:00,0.040001795,0.6958932,-15.334456,16.72624,2026-02-01 00:00:00+00:00,45
2026-02-02 22:00:00+00:00,0.020001335,0.12790005,-15.90245,16.158247,2026-02-01 00:00:00+00:00,46
2026-02-02 23:00:00+00:00,0.020001335,-0.092112616,-16.122463,15.938233,2026-02-01 00:00:00+00:00,47
2026-02-03 00:00:00+00:00,0.020001335,-0.14685734,-16.177208,15.883491,2026-02-01 00:00:00+00:00,48
2026-02-03 01:00:00+00:00,0.020001335,-0.037734106,-16.068085,15.992614,2026-02-01 00:00:00+00:00,49
2026-02-03 02:00:00+00:00,0.020001335,-0.003314094,-16.033665,16.027033,2026-02-01 00:00:00+00:00,50
2026-02-03 03:00:00+00:00,0.020001335,-0.24279697,-16.273148,15.787551,2026-02-01 00:00:00+00:00,51
2026-02-03 04:00:00+00:00,0.029999657,0.0046204766,-16.02573,16.034966,2026-02-01 00:00:00+00:00,52
2026-02-03 05:00:00+00:00,0.040001795,-0.24456699,-16.274918,15.785781,2026-02-01 00:00:00+00:00,53
2026-02-03 06:00:00+00:00,0.040001795,-0.5417281,-16.572075,15.488622,2026-02-01 00:00:00+00:00,54
2026-02-03 07:00:00+00:00,0.5799989,2.3946314,-13.635715,18.42498,2026-02-01 00:00:00+00:00,55
2026-02-03 08:00:00+00:00,6.0700006,7.270028,-8.760318,23.300377,2026-02-01 00:00:00+00:00,56
2026-02-03 09:00:00+00:00,21.78,17.502766,1.4724206,33.533115,2026-02-01 00:00:00+00:00,57
2026-02-03 10:00:00+00:00,34.28,18.244884,2.2145395,34.275234,2026-02-01 00:00:00+00:00,58
2026-02-03 11:00:00+00:00,14.28,21.160076,5.1297274,37.190426,2026-02-01 00:00:00+00:00,59
2026-02-03 12:00:00+00:00,14.750001,25.113245,9.082898,41.143593,2026-02-01 00:00:00+00:00,60
2026-02-03 13:00:00+00:00,18.569998,22.783546,6.7531977,38.813896,2026-02-01 00:00:00+00:00,61
2026-02-03 14:00:00+00:00,15.72,10.9794035,-5.0509443,27.00975,2026-02-01 00:00:00+00:00,62
2026-02-03 15:00:00+00:00,6.12,3.1027956,-12.927554,19.133142,2026-02-01 00:00:00+00:00,63
2026-02-03 16:00:00+00:00,0.48999873,-1.0751258,-17.105476,14.955222,2026-02-01 00:00:00+00:00,64
2026-02-03 17:00:00+00:00,0.070000574,-0.86236864,-16.89272,15.167979,2026-02-01 00:00:00+00:00,65
2026-02-03 18:00:00+00:00,0.050000116,-0.04027851,-16.070625,15.990071,2026-02-01 00:00:00+00:00,66
2026-02-03 19:00:00+00:00,0.040001795,-0.047732428,-16.078083,15.982614,2026-02-01 00:00:00+00:00,67
2026-02-03 20:00:00+00:00,0.040001795,0.058792993,-15.971553,16.089142,2026-02-01 00:00:00+00:00,68
2026-02-03 21:00:00+00:00,0.040001795,0.33015147,-15.700198,16.360498,2026-02-01 00:00:00+00:00,69
