date,wind_onshore_tran_actual,wind_onshore_tran_fitted,wind_onshore_tran_lower,wind_onshore_tran_upper,cutoff,hours_ahead
2026-02-02 06:00:00+00:00,490.6,587.5251348861514,285.26919041498496,889.4987666786055,2026-02-01 00:00:00+00:00,30
2026-02-02 07:00:00+00:00,507.55,586.6753438328745,284.45477741683277,888.8445847300632,2026-02-01 00:00:00+00:00,31
2026-02-02 08:00:00+00:00,432.12,486.8313917135582,182.97249276499545,789.468889444676,2026-02-01 00:00:00+00:00,32
2026-02-02 09:00:00+00:00,308.11,335.44040957638947,31.865793121428453,638.132766774236,2026-02-01 00:00:00+00:00,33
2026-02-02 10:00:00+00:00,271.74,353.4595086620273,50.01172466613298,655.9138078746956,2026-02-01 00:00:00+00:00,34
2026-02-02 11:00:00+00:00,233.41998,245.54974856978842,-57.19872220268633,547.8673158789427,2026-02-01 00:00:00+00:00,35
2026-02-02 12:00:00+00:00,176.39,212.551798679223,-91.35760898833837,514.5634084954854,2026-02-01 00:00:00+00:00,36
2026-02-02 13:00:00+00:00,148.85999,171.6805665033165,-132.01089309113337,472.9330569792549,2026-02-01 00:00:00+00:00,37
2026-02-02 14:00:00+00:00,136.49002,177.228893826035,-126.05079588192024,479.4224586377721,2026-02-01 00:00:00+00:00,38
2026-02-02 15:00:00+00:00,173.71,199.31649960485026,-104.5606456352802,501.3305079077959,2026-02-01 00:00:00+00:00,39
2026-02-02 16:00:00+00:00,242.99998,325.29872427709915,22.51357739039571,628.3023425507259,2026-02-01 00:00:00+00:00,40
2026-02-02 17:00:00+00:00,391.38,482.09429519005937,179.69295203759933,785.9703710799588,2026-02-01 00:00:00+00:00,41
