date,load_tran_actual,load_tran_fitted,load_tran_lower,load_tran_upper,cutoff,hours_ahead
2026-01-31 00:00:00+00:00,6722.75,6645.8058760318845,6354.191032721053,6937.420719342717,2026-01-31 00:00:00+00:00,0
2026-01-31 01:00:00+00:00,6551.5,6457.860548342739,6166.245705031906,6749.475391653571,2026-01-31 00:00:00+00:00,1
2026-01-31 02:00:00+00:00,6432.25,6426.898280265551,6135.283436954718,6718.513123576383,2026-01-31 00:00:00+00:00,2
2026-01-31 03:00:00+00:00,6438.75,6464.918421539391,6173.303578228559,6756.5332648502235,2026-01-31 00:00:00+00:00,3
2026-01-31 04:00:00+00:00,6394.75,6609.493142126917,6317.878298816085,6901.107985437749,2026-01-31 00:00:00+00:00,4
2026-01-31 05:00:00+00:00,6534.75,6618.42359114032,6326.808747829488,6910.038434451153,2026-01-31 00:00:00+00:00,5
2026-01-31 06:00:00+00:00,6845.75,7153.0263141105825,6861.41147079975,7444.641157421414,2026-01-31 00:00:00+00:00,6
2026-01-31 07:00:00+00:00,7316.0,7525.757917875756,7234.143074564923,7817.372761186589,2026-01-31 00:00:00+00:00,7
2026-01-31 08:00:00+00:00,7924.5,7973.0860899880045,7681.4712466771725,8264.700933298838,2026-01-31 00:00:00+00:00,8
2026-01-31 09:00:00+00:00,8111.75,8082.860343834064,7791.245500523231,8374.475187144897,2026-01-31 00:00:00+00:00,9
2026-01-31 10:00:00+00:00,8077.25,7945.404880778109,7653.790037467277,8237.019724088943,2026-01-31 00:00:00+00:00,10
2026-01-31 11:00:00+00:00,7962.0,7943.548949053366,7651.934105742534,8235.1637923642,2026-01-31 00:00:00+00:00,11
2026-01-31 12:00:00+00:00,7630.0,7556.01470562471,7264.399862313877,7847.629548935542,2026-01-31 00:00:00+00:00,12
2026-01-31 13:00:00+00:00,7306.0,7348.207365625504,7056.592522314671,7639.822208936337,2026-01-31 00:00:00+00:00,13
2026-01-31 14:00:00+00:00,7205.5,7337.354541640396,7045.739698329563,7628.969384951228,2026-01-31 00:00:00+00:00,14
2026-01-31 15:00:00+00:00,7137.75,7264.675404983647,6973.060561672814,7556.29024829448,2026-01-31 00:00:00+00:00,15
2026-01-31 16:00:00+00:00,7546.0,7508.890780251506,7217.275936940673,7800.505623562338,2026-01-31 00:00:00+00:00,16
2026-01-31 17:00:00+00:00,7684.75,7598.795376478998,7307.180533168165,7890.41021978983,2026-01-31 00:00:00+00:00,17
2026-01-31 18:00:00+00:00,7514.0,7447.857170853099,7156.242327542266,7739.472014163932,2026-01-31 00:00:00+00:00,18
2026-01-31 19:00:00+00:00,7150.0,7183.1880382150675,6891.573194904236,7474.8028815259,2026-01-31 00:00:00+00:00,19
2026-01-31 20:00:00+00:00,6950.25,7102.04277165185,6810.427928341018,7393.657614962683,2026-01-31 00:00:00+00:00,20
2026-01-31 21:00:00+00:00,6807.0,7028.328658472168,6736.713815161335,7319.943501783,2026-01-31 00:00:00+00:00,21
2026-01-31 22:00:00+00:00,6483.0,6754.280924161744,6462.666080850912,7045.895767472577,2026-01-31 00:00:00+00:00,22
2026-01-31 23:00:00+00:00,6092.75,6314.876048603056,6023.261205292223,6606.490891913888,2026-01-31 00:00:00+00:00,23
2026-02-01 00:00:00+00:00,5883.25,5754.493210647974,5462.878367337142,6046.1080539588065,2026-01-31 00:00:00+00:00,24
2026-02-01 01:00:00+00:00,5703.25,5756.007971607185,5464.393128296352,6047.622814918017,2026-01-31 00:00:00+00:00,25
2026-02-01 02:00:00+00:00,5620.5,5766.341028165187,5474.726184854354,6057.95587147602,2026-01-31 00:00:00+00:00,26
2026-02-01 03:00:00+00:00,5665.75,5737.561053049317,5445.946209738485,6029.17589636015,2026-01-31 00:00:00+00:00,27
2026-02-01 04:00:00+00:00,5652.75,5654.381431842771,5362.766588531938,5945.996275153604,2026-01-31 00:00:00+00:00,28
2026-02-01 05:00:00+00:00,5712.25,6009.3784895840045,5717.7636462731725,6300.993332894837,2026-01-31 00:00:00+00:00,29
2026-02-01 06:00:00+00:00,5919.25,6127.007781914416,5835.392938603583,6418.622625225248,2026-01-31 00:00:00+00:00,30
2026-02-01 07:00:00+00:00,6229.25,6326.2119617325925,6034.59711842176,6617.826805043425,2026-01-31 00:00:00+00:00,31
2026-02-01 08:00:00+00:00,6762.5,6891.179241117084,6599.564397806251,7182.7940844279165,2026-01-31 00:00:00+00:00,32
2026-02-01 09:00:00+00:00,7087.0,7156.037920384453,6864.42307707362,7447.652763695285,2026-01-31 00:00:00+00:00,33
2026-02-01 10:00:00+00:00,7234.75,7238.313202824498,6946.698359513665,7529.92804613533,2026-01-31 00:00:00+00:00,34
2026-02-01 11:00:00+00:00,7247.0,7092.0647824283005,6800.449939117468,7383.6796257391325,2026-01-31 00:00:00+00:00,35
2026-02-01 12:00:00+00:00,7042.25,7012.8710546740895,6721.256211363257,7304.485897984922,2026-01-31 00:00:00+00:00,36
2026-02-01 13:00:00+00:00,6767.0,6885.118865172236,6593.504021861403,7176.733708483068,2026-01-31 00:00:00+00:00,37
2026-02-01 14:00:00+00:00,6691.25,6878.979551582267,6587.364708271434,7170.5943948931,2026-01-31 00:00:00+00:00,38
2026-02-01 15:00:00+00:00,6671.25,6915.430362693532,6623.815519382699,7207.045206004364,2026-01-31 00:00:00+00:00,39
2026-02-01 16:00:00+00:00,7088.75,7194.000498006172,6902.385654695339,7485.615341317005,2026-01-31 00:00:00+00:00,40
2026-02-01 17:00:00+00:00,7423.25,7542.949807566296,7251.334964255463,7834.564650877128,2026-01-31 00:00:00+00:00,41
2026-02-01 18:00:00+00:00,7445.5,7361.808768895256,7070.193925584424,7653.423612206088,2026-01-31 00:00:00+00:00,42
2026-02-01 19:00:00+00:00,7407.0,7401.428545330443,7109.81370201961,7693.043388641275,2026-01-31 00:00:00+00:00,43
2026-02-01 20:00:00+00:00,7295.75,7243.3313795409385,6951.716536230106,7534.946222851771,2026-01-31 00:00:00+00:00,44
2026-02-01 21:00:00+00:00,7186.75,7083.361725127263,6791.74688181643,7374.976568438095,2026-01-31 00:00:00+00:00,45
2026-02-01 22:00:00+00:00,6808.25,6813.297228262447,6521.682384951614,7104.912071573279,2026-01-31 00:00:00+00:00,46
2026-02-01 23:00:00+00:00,6556.75,6674.263034280708,6382.648190969875,6965.877877591541,2026-01-31 00:00:00+00:00,47
2026-02-02 00:00:00+00:00,6294.5,6573.498174878253,6281.88333156742,6865.113018189085,2026-01-31 00:00:00+00:00,48
2026-02-02 01:00:00+00:00,6218.0,6582.182093476863,6290.56725016603,6873.796936787696,2026-01-31 00:00:00+00:00,49
2026-02-02 02:00:00+00:00,6267.5,6647.585372735906,6355.970529425074,6939.200216046739,2026-01-31 00:00:00+00:00,50
2026-02-02 03:00:00+00:00,6482.75,6985.032408404903,6693.417565094071,7276.647251715736,2026-01-31 00:00:00+00:00,51
2026-02-02 04:00:00+00:00,7033.0,7211.622769601452,6920.00792629062,7503.237612912285,2026-01-31 00:00:00+00:00,52
2026-02-02 05:00:00+00:00,8343.5,8605.033938876171,8313.41909556534,8896.648782187005,2026-01-31 00:00:00+00:00,53
2026-02-02 06:00:00+00:00,9145.5,9274.792866971424,8983.178023660592,9566.407710282256,2026-01-31 00:00:00+00:00,54
2026-02-02 07:00:00+00:00,9544.0,10071.160727337407,9779.545884026573,10362.775570648238,2026-01-31 00:00:00+00:00,55
