date,wind_onshore_tran_actual,wind_onshore_tran_fitted,wind_onshore_tran_lower,wind_onshore_tran_upper,cutoff,hours_ahead
2026-01-31 00:00:00+00:00,33.46001,51.380787,-15.971406084910654,118.73299180472421,2026-01-31 00:00:00+00:00,0
2026-01-31 01:00:00+00:00,24.120012,46.85271,-20.49947902746493,114.20491886216996,2026-01-31 00:00:00+00:00,1
2026-01-31 02:00:00+00:00,24.479998,68.73671,1.3845050263375924,136.08890291597248,2026-01-31 00:00:00+00:00,2
2026-01-31 03:00:00+00:00,53.779987,122.78522,55.433025633638465,190.13742352327333,2026-01-31 00:00:00+00:00,3
2026-01-31 04:00:00+00:00,99.390015,162.06892,94.71672178239987,229.42111967203476,2026-01-31 00:00:00+00:00,4
2026-01-31 05:00:00+00:00,119.03999,202.92628,135.57408367666747,270.27848156630233,2026-01-31 00:00:00+00:00,5
2026-01-31 06:00:00+00:00,138.53,193.31805,125.96585181304934,260.6702497026842,2026-01-31 00:00:00+00:00,6
2026-01-31 07:00:00+00:00,105.759995,207.97523,140.6230351945727,275.3274330842076,2026-01-31 00:00:00+00:00,7
2026-01-31 08:00:00+00:00,82.270004,212.87387,145.5216721175777,280.22607000721257,2026-01-31 00:00:00+00:00,8
2026-01-31 09:00:00+00:00,52.340015,196.1019,128.7497032126714,263.45410110230625,2026-01-31 00:00:00+00:00,9
2026-01-31 10:00:00+00:00,39.71999,152.88857,85.53636319992052,220.24076108955538,2026-01-31 00:00:00+00:00,10
2026-01-31 11:00:00+00:00,19.949999,109.831726,42.47952820764533,177.1839260972802,2026-01-31 00:00:00+00:00,11
2026-01-31 12:00:00+00:00,15.439989,91.78142,24.429225784943014,159.1336236745779,2026-01-31 00:00:00+00:00,12
2026-01-31 13:00:00+00:00,21.590014,83.43831,16.086106306835177,150.79050419647007,2026-01-31 00:00:00+00:00,13
2026-01-31 14:00:00+00:00,28.650011,84.73894,17.386733865878682,152.09113175551357,2026-01-31 00:00:00+00:00,14
2026-01-31 15:00:00+00:00,28.050005,92.31621,24.96400622666357,159.66840411629846,2026-01-31 00:00:00+00:00,15
2026-01-31 16:00:00+00:00,30.43001,113.233185,45.880986241351934,180.5853841309868,2026-01-31 00:00:00+00:00,16
2026-01-31 17:00:00+00:00,59.029987,153.37521,86.0230242510857,220.72742214072056,2026-01-31 00:00:00+00:00,17
2026-01-31 18:00:00+00:00,42.2,155.68788,88.3356906634811,223.040088553116,2026-01-31 00:00:00+00:00,18
2026-01-31 19:00:00+00:00,85.17,151.62833,84.27613295416819,218.98053084380305,2026-01-31 00:00:00+00:00,19
2026-01-31 20:00:00+00:00,81.65001,153.83212,86.47992445902054,221.1843223486554,2026-01-31 00:00:00+00:00,20
2026-01-31 21:00:00+00:00,66.17,164.0696,96.71739925496979,231.42179714460468,2026-01-31 00:00:00+00:00,21
