date,load_tran_actual,load_tran_fitted,load_tran_lower,load_tran_upper,cutoff,hours_ahead
2026-02-03 11:00:00+00:00,10209.0,10179.002,10078.394,10279.61,2026-01-31 00:00:00+00:00,83
2026-02-03 12:00:00+00:00,10012.75,10145.3125,10044.704,10245.921,2026-01-31 00:00:00+00:00,84
2026-02-03 13:00:00+00:00,9690.75,9843.497,9742.889,9944.105,2026-01-31 00:00:00+00:00,85
2026-02-03 14:00:00+00:00,9590.0,9831.614,9731.006,9932.223,2026-01-31 00:00:00+00:00,86
2026-02-03 15:00:00+00:00,9442.25,9587.343,9486.734,9687.951,2026-01-31 00:00:00+00:00,87
2026-02-03 16:00:00+00:00,9640.75,9711.956,9611.347,9812.564,2026-01-31 00:00:00+00:00,88
2026-02-03 17:00:00+00:00,9758.0,9733.746,9633.138,9834.3545,2026-01-31 00:00:00+00:00,89
2026-02-03 18:00:00+00:00,9577.5,9753.341,9652.732,9853.949,2026-01-31 00:00:00+00:00,90
2026-02-03 19:00:00+00:00,9206.75,9473.558,9372.949,9574.167,2026-01-31 00:00:00+00:00,91
2026-02-03 20:00:00+00:00,8794.0,8822.291,8721.683,8922.899,2026-01-31 00:00:00+00:00,92
2026-02-03 21:00:00+00:00,8367.25,8555.306,8454.697,8655.915,2026-01-31 00:00:00+00:00,93
2026-02-03 22:00:00+00:00,7832.5,7903.218,7802.609,8003.826,2026-01-31 00:00:00+00:00,94
2026-02-03 23:00:00+00:00,7380.0,7500.169,7399.5605,7600.778,2026-01-31 00:00:00+00:00,95
2026-02-04 00:00:00+00:00,7051.0,6954.4756,6853.867,7055.0845,2026-01-31 00:00:00+00:00,96
2026-02-04 01:00:00+00:00,6972.5,6980.34,6879.731,7080.9487,2026-01-31 00:00:00+00:00,97
2026-02-04 02:00:00+00:00,6983.75,6983.219,6882.6104,7083.8276,2026-01-31 00:00:00+00:00,98
2026-02-04 03:00:00+00:00,7199.0,7521.662,7421.0537,7622.271,2026-01-31 00:00:00+00:00,99
2026-02-04 04:00:00+00:00,7699.0,8310.029,8209.42,8410.638,2026-01-31 00:00:00+00:00,100
2026-02-04 05:00:00+00:00,8895.0,9132.814,9032.206,9233.424,2026-01-31 00:00:00+00:00,101
2026-02-04 06:00:00+00:00,9691.0,9973.722,9873.112,10074.33,2026-01-31 00:00:00+00:00,102
2026-02-04 07:00:00+00:00,10231.0,10239.41,10138.801,10340.019,2026-01-31 00:00:00+00:00,103
2026-02-04 08:00:00+00:00,10464.0,10466.366,10365.758,10566.976,2026-01-31 00:00:00+00:00,104
2026-02-04 09:00:00+00:00,10415.25,10386.62,10286.012,10487.2295,2026-01-31 00:00:00+00:00,105
2026-02-04 10:00:00+00:00,10320.0,10340.476,10239.867,10441.085,2026-01-31 00:00:00+00:00,106
2026-02-04 11:00:00+00:00,10251.75,10199.801,10099.192,10300.41,2026-01-31 00:00:00+00:00,107
2026-02-04 12:00:00+00:00,10015.75,10198.779,10098.17,10299.388,2026-01-31 00:00:00+00:00,108
2026-02-04 13:00:00+00:00,9753.75,9892.243,9791.635,9992.852,2026-01-31 00:00:00+00:00,109
2026-02-04 14:00:00+00:00,9560.75,9575.418,9474.809,9676.026,2026-01-31 00:00:00+00:00,110
2026-02-04 15:00:00+00:00,9472.5,9493.399,9392.791,9594.009,2026-01-31 00:00:00+00:00,111
2026-02-04 16:00:00+00:00,9647.0,9554.7295,9454.121,9655.338,2026-01-31 00:00:00+00:00,112
2026-02-04 17:00:00+00:00,9690.0,9829.279,9728.671,9929.888,2026-01-31 00:00:00+00:00,113
2026-02-04 18:00:00+00:00,9521.75,9725.095,9624.486,9825.703,2026-01-31 00:00:00+00:00,114
2026-02-04 19:00:00+00:00,9194.0,9500.7,9400.092,9601.309,2026-01-31 00:00:00+00:00,115
2026-02-04 20:00:00+00:00,8714.0,8931.243,8830.634,9031.852,2026-01-31 00:00:00+00:00,116
2026-02-04 21:00:00+00:00,8158.75,8248.476,8147.8667,8349.084,2026-01-31 00:00:00+00:00,117
2026-02-04 22:00:00+00:00,7625.75,7794.625,7694.0166,7895.234,2026-01-31 00:00:00+00:00,118
2026-02-04 23:00:00+00:00,7237.0,7425.687,7325.078,7526.2954,2026-01-31 00:00:00+00:00,119
2026-02-05 00:00:00+00:00,6915.75,6945.8955,6845.2866,7046.504,2026-01-31 00:00:00+00:00,120
2026-02-05 01:00:00+00:00,6755.0,6767.0137,6666.405,6867.6226,2026-01-31 00:00:00+00:00,121
2026-02-05 02:00:00+00:00,6731.75,6749.4614,6648.8525,6850.07,2026-01-31 00:00:00+00:00,122
2026-02-05 03:00:00+00:00,6915.25,6928.207,6827.5986,7028.816,2026-01-31 00:00:00+00:00,123
2026-02-05 04:00:00+00:00,7467.75,7330.62,7230.0117,7431.229,2026-01-31 00:00:00+00:00,124
2026-02-05 05:00:00+00:00,8616.5,8552.489,8451.881,8653.098,2026-01-31 00:00:00+00:00,125
2026-02-05 06:00:00+00:00,9653.5,9810.447,9709.839,9911.056,2026-01-31 00:00:00+00:00,126
2026-02-05 07:00:00+00:00,10178.25,10130.853,10030.243,10231.461,2026-01-31 00:00:00+00:00,127
2026-02-05 08:00:00+00:00,10338.75,10424.3955,10323.787,10525.005,2026-01-31 00:00:00+00:00,128
2026-02-05 09:00:00+00:00,10345.0,10308.983,10208.375,10409.593,2026-01-31 00:00:00+00:00,129
2026-02-05 10:00:00+00:00,10232.75,10210.058,10109.449,10310.667,2026-01-31 00:00:00+00:00,130
2026-02-05 11:00:00+00:00,9883.75,10080.159,9979.55,10180.768,2026-01-31 00:00:00+00:00,131
2026-02-05 12:00:00+00:00,9483.0,9484.448,9383.84,9585.057,2026-01-31 00:00:00+00:00,132
2026-02-05 13:00:00+00:00,9054.25,8882.566,8781.958,8983.176,2026-01-31 00:00:00+00:00,133
2026-02-05 14:00:00+00:00,8878.25,8923.469,8822.859,9024.077,2026-01-31 00:00:00+00:00,134
2026-02-05 15:00:00+00:00,8805.25,8801.194,8700.586,8901.803,2026-01-31 00:00:00+00:00,135
2026-02-05 16:00:00+00:00,8971.25,9321.47,9220.86,9422.078,2026-01-31 00:00:00+00:00,136
2026-02-05 17:00:00+00:00,9275.25,9200.227,9099.618,9300.836,2026-01-31 00:00:00+00:00,137
2026-02-05 18:00:00+00:00,9121.25,9214.946,9114.338,9315.555,2026-01-31 00:00:00+00:00,138
2026-02-05 19:00:00+00:00,8733.75,8695.746,8595.138,8796.355,2026-01-31 00:00:00+00:00,139
2026-02-05 20:00:00+00:00,8477.75,8340.568,8239.96,8441.178,2026-01-31 00:00:00+00:00,140
2026-02-05 21:00:00+00:00,8088.0,7854.646,7754.037,7955.2544,2026-01-31 00:00:00+00:00,141
2026-02-05 22:00:00+00:00,7657.5,7534.228,7433.619,7634.8364,2026-01-31 00:00:00+00:00,142
2026-02-05 23:00:00+00:00,7281.5,7120.949,7020.3403,7221.5576,2026-01-31 00:00:00+00:00,143
2026-02-06 00:00:00+00:00,6950.5,6915.101,6814.492,7015.7095,2026-01-31 00:00:00+00:00,144
2026-02-06 01:00:00+00:00,6811.0,6822.8447,6722.2363,6923.4536,2026-01-31 00:00:00+00:00,145
2026-02-06 02:00:00+00:00,6785.25,6818.8325,6718.2236,6919.441,2026-01-31 00:00:00+00:00,146
2026-02-06 03:00:00+00:00,6960.5,6919.8867,6819.2783,7020.4956,2026-01-31 00:00:00+00:00,147
2026-02-06 04:00:00+00:00,7349.0,7230.2993,7129.6904,7330.9077,2026-01-31 00:00:00+00:00,148
2026-02-06 05:00:00+00:00,8438.5,8344.746,8244.138,8445.355,2026-01-31 00:00:00+00:00,149
2026-02-06 06:00:00+00:00,9293.0,9219.987,9119.379,9320.596,2026-01-31 00:00:00+00:00,150
2026-02-06 07:00:00+00:00,9757.5,9619.645,9519.036,9720.253,2026-01-31 00:00:00+00:00,151
2026-02-06 08:00:00+00:00,9825.5,9695.11,9594.502,9795.719,2026-01-31 00:00:00+00:00,152
2026-02-06 09:00:00+00:00,9913.0,9814.444,9713.836,9915.054,2026-01-31 00:00:00+00:00,153
2026-02-06 10:00:00+00:00,9806.5,9838.076,9737.467,9938.685,2026-01-31 00:00:00+00:00,154
2026-02-06 11:00:00+00:00,9576.25,9389.388,9288.779,9489.996,2026-01-31 00:00:00+00:00,155
2026-02-06 12:00:00+00:00,9161.5,9033.944,8933.335,9134.553,2026-01-31 00:00:00+00:00,156
2026-02-06 13:00:00+00:00,8749.0,8578.425,8477.816,8679.034,2026-01-31 00:00:00+00:00,157
2026-02-06 14:00:00+00:00,8679.25,8492.282,8391.674,8592.891,2026-01-31 00:00:00+00:00,158
2026-02-06 15:00:00+00:00,8643.25,8438.565,8337.957,8539.174,2026-01-31 00:00:00+00:00,159
2026-02-06 16:00:00+00:00,8848.25,8646.05,8545.441,8746.658,2026-01-31 00:00:00+00:00,160
2026-02-06 17:00:00+00:00,8923.5,8696.206,8595.598,8796.815,2026-01-31 00:00:00+00:00,161
2026-02-06 18:00:00+00:00,8658.0,8480.39,8379.78,8580.998,2026-01-31 00:00:00+00:00,162
2026-02-06 19:00:00+00:00,8221.25,8047.3228,7946.714,8147.931,2026-01-31 00:00:00+00:00,163
2026-02-06 20:00:00+00:00,7813.5,7621.839,7521.2305,7722.4478,2026-01-31 00:00:00+00:00,164
2026-02-06 21:00:00+00:00,7451.0,7349.566,7248.9575,7450.175,2026-01-31 00:00:00+00:00,165
2026-02-06 22:00:00+00:00,6920.5,6888.905,6788.2964,6989.5137,2026-01-31 00:00:00+00:00,166
2026-02-06 23:00:00+00:00,6516.75,6511.1265,6410.5176,6611.735,2026-01-31 00:00:00+00:00,167
2026-02-01 00:00:00+00:00,5883.25,5709.818,5609.209,5810.427,2026-02-01 00:00:00+00:00,0
2026-02-01 01:00:00+00:00,5703.25,5513.5713,5412.9624,5614.1797,2026-02-01 00:00:00+00:00,1
2026-02-01 02:00:00+00:00,5620.5,5736.725,5636.116,5837.3335,2026-02-01 00:00:00+00:00,2
2026-02-01 03:00:00+00:00,5665.75,5669.28,5568.671,5769.888,2026-02-01 00:00:00+00:00,3
2026-02-01 04:00:00+00:00,5652.75,5572.3867,5471.7783,5672.9956,2026-02-01 00:00:00+00:00,4
2026-02-01 05:00:00+00:00,5712.25,5992.5586,5891.9497,6093.167,2026-02-01 00:00:00+00:00,5
2026-02-01 06:00:00+00:00,5919.25,6263.454,6162.845,6364.0625,2026-02-01 00:00:00+00:00,6
2026-02-01 07:00:00+00:00,6229.25,6694.2886,6593.68,6794.8975,2026-02-01 00:00:00+00:00,7
2026-02-01 08:00:00+00:00,6762.5,6998.1504,6897.5415,7098.759,2026-02-01 00:00:00+00:00,8
2026-02-01 09:00:00+00:00,7087.0,7323.989,7223.38,7424.597,2026-02-01 00:00:00+00:00,9
2026-02-01 10:00:00+00:00,7234.75,7463.1396,7362.531,7563.7485,2026-02-01 00:00:00+00:00,10
2026-02-01 11:00:00+00:00,7247.0,7460.6836,7360.075,7561.2925,2026-02-01 00:00:00+00:00,11
2026-02-01 12:00:00+00:00,7042.25,7298.5283,7197.92,7399.137,2026-02-01 00:00:00+00:00,12
2026-02-01 13:00:00+00:00,6767.0,6994.5054,6893.897,7095.1143,2026-02-01 00:00:00+00:00,13
2026-02-01 14:00:00+00:00,6691.25,7326.7134,7226.1045,7427.322,2026-02-01 00:00:00+00:00,14
2026-02-01 15:00:00+00:00,6671.25,7255.417,7154.8086,7356.026,2026-02-01 00:00:00+00:00,15
2026-02-01 16:00:00+00:00,7088.75,7275.273,7174.664,7375.8813,2026-02-01 00:00:00+00:00,16
2026-02-01 17:00:00+00:00,7423.25,7451.654,7351.0454,7552.2627,2026-02-01 00:00:00+00:00,17
2026-02-01 18:00:00+00:00,7445.5,7490.681,7390.0723,7591.2896,2026-02-01 00:00:00+00:00,18
2026-02-01 19:00:00+00:00,7407.0,7378.537,7277.928,7479.146,2026-02-01 00:00:00+00:00,19
2026-02-01 20:00:00+00:00,7295.75,7243.112,7142.503,7343.7207,2026-02-01 00:00:00+00:00,20
2026-02-01 21:00:00+00:00,7186.75,7172.7783,7072.1694,7273.3867,2026-02-01 00:00:00+00:00,21
2026-02-01 22:00:00+00:00,6808.25,6695.923,6595.314,6796.5312,2026-02-01 00:00:00+00:00,22
2026-02-01 23:00:00+00:00,6556.75,6459.5366,6358.928,6560.1455,2026-02-01 00:00:00+00:00,23
2026-02-02 00:00:00+00:00,6294.5,5989.482,5888.873,6090.091,2026-02-01 00:00:00+00:00,24
2026-02-02 01:00:00+00:00,6218.0,5924.3447,5823.736,6024.953,2026-02-01 00:00:00+00:00,25
2026-02-02 02:00:00+00:00,6267.5,5950.223,5849.6143,6050.8315,2026-02-01 00:00:00+00:00,26
2026-02-02 03:00:00+00:00,6482.75,6435.852,6335.2437,6536.461,2026-02-01 00:00:00+00:00,27
2026-02-02 04:00:00+00:00,7033.0,7277.496,7176.887,7378.1045,2026-02-01 00:00:00+00:00,28
2026-02-02 05:00:00+00:00,8343.5,8373.617,8273.009,8474.226,2026-02-01 00:00:00+00:00,29
2026-02-02 06:00:00+00:00,9145.5,9227.545,9126.936,9328.153,2026-02-01 00:00:00+00:00,30
2026-02-02 07:00:00+00:00,9544.0,9857.858,9757.25,9958.467,2026-02-01 00:00:00+00:00,31
2026-02-02 08:00:00+00:00,9670.75,9957.443,9856.835,10058.052,2026-02-01 00:00:00+00:00,32
2026-02-02 09:00:00+00:00,10051.25,10183.054,10082.445,10283.663,2026-02-01 00:00:00+00:00,33
2026-02-02 10:00:00+00:00,10214.5,10209.256,10108.646,10309.864,2026-02-01 00:00:00+00:00,34
2026-02-02 11:00:00+00:00,10079.0,10049.0,9948.392,10149.608,2026-02-01 00:00:00+00:00,35
2026-02-02 12:00:00+00:00,9816.75,9941.615,9841.007,10042.225,2026-02-01 00:00:00+00:00,36
2026-02-02 13:00:00+00:00,9590.75,9541.141,9440.532,9641.75,2026-02-01 00:00:00+00:00,37
2026-02-02 14:00:00+00:00,9451.75,9448.823,9348.215,9549.432,2026-02-01 00:00:00+00:00,38
2026-02-02 15:00:00+00:00,9283.0,9302.424,9201.815,9403.032,2026-02-01 00:00:00+00:00,39
2026-02-02 16:00:00+00:00,9417.25,9367.208,9266.6,9467.817,2026-02-01 00:00:00+00:00,40
2026-02-02 17:00:00+00:00,9615.75,9795.879,9695.27,9896.487,2026-02-01 00:00:00+00:00,41
2026-02-02 18:00:00+00:00,9395.5,9459.689,9359.081,9560.298,2026-02-01 00:00:00+00:00,42
2026-02-02 19:00:00+00:00,8962.25,9294.486,9193.878,9395.096,2026-02-01 00:00:00+00:00,43
2026-02-02 20:00:00+00:00,8554.75,8715.657,8615.048,8816.266,2026-02-01 00:00:00+00:00,44
2026-02-02 21:00:00+00:00,8074.25,7948.155,7847.5464,8048.7637,2026-02-01 00:00:00+00:00,45
2026-02-02 22:00:00+00:00,7671.75,7653.0576,7552.449,7753.6665,2026-02-01 00:00:00+00:00,46
2026-02-02 23:00:00+00:00,7271.5,7403.7153,7303.1064,7504.324,2026-02-01 00:00:00+00:00,47
2026-02-03 00:00:00+00:00,6891.0,6945.8735,6845.265,7046.4824,2026-02-01 00:00:00+00:00,48
2026-02-03 01:00:00+00:00,6734.75,6844.508,6743.899,6945.1167,2026-02-01 00:00:00+00:00,49
2026-02-03 02:00:00+00:00,6798.5,6925.8335,6825.2246,7026.442,2026-02-01 00:00:00+00:00,50
2026-02-03 03:00:00+00:00,7020.75,6934.633,6834.024,7035.241,2026-02-01 00:00:00+00:00,51
2026-02-03 04:00:00+00:00,7536.25,7655.6953,7555.0864,7756.3037,2026-02-01 00:00:00+00:00,52
2026-02-03 05:00:00+00:00,8698.0,8824.229,8723.62,8924.837,2026-02-01 00:00:00+00:00,53
2026-02-03 06:00:00+00:00,9568.5,8998.069,8897.461,9098.678,2026-02-01 00:00:00+00:00,54
2026-02-03 07:00:00+00:00,10108.5,10091.402,9990.794,10192.011,2026-02-01 00:00:00+00:00,55
2026-02-03 08:00:00+00:00,10195.75,10165.771,10065.162,10266.38,2026-02-01 00:00:00+00:00,56
2026-02-03 09:00:00+00:00,10326.5,10348.17,10247.562,10448.778,2026-02-01 00:00:00+00:00,57
2026-02-03 10:00:00+00:00,10416.5,10440.874,10340.266,10541.482,2026-02-01 00:00:00+00:00,58
2026-02-03 11:00:00+00:00,10209.0,10179.002,10078.394,10279.61,2026-02-01 00:00:00+00:00,59
2026-02-03 12:00:00+00:00,10012.75,10145.3125,10044.704,10245.921,2026-02-01 00:00:00+00:00,60
2026-02-03 13:00:00+00:00,9690.75,9843.497,9742.889,9944.105,2026-02-01 00:00:00+00:00,61
2026-02-03 14:00:00+00:00,9590.0,9831.614,9731.006,9932.223,2026-02-01 00:00:00+00:00,62
2026-02-03 15:00:00+00:00,9442.25,9587.343,9486.734,9687.951,2026-02-01 00:00:00+00:00,63
2026-02-03 16:00:00+00:00,9640.75,9711.956,9611.347,9812.564,2026-02-01 00:00:00+00:00,64
2026-02-03 17:00:00+00:00,9758.0,9733.746,9633.138,9834.3545,2026-02-01 00:00:00+00:00,65
2026-02-03 18:00:00+00:00,9577.5,9753.341,9652.732,9853.949,2026-02-01 00:00:00+00:00,66
2026-02-03 19:00:00+00:00,9206.75,9473.558,9372.949,9574.167,2026-02-01 00:00:00+00:00,67
2026-02-03 20:00:00+00:00,8794.0,8822.291,8721.683,8922.899,2026-02-01 00:00:00+00:00,68
2026-02-03 21:00:00+00:00,8367.25,8555.306,8454.697,8655.915,2026-02-01 00:00:00+00:00,69
2026-02-03 22:00:00+00:00,7832.5,7903.218,7802.609,8003.826,2026-02-01 00:00:00+00:00,70
2026-02-03 23:00:00+00:00,7380.0,7500.169,7399.5605,7600.778,2026-02-01 00:00:00+00:00,71
2026-02-04 00:00:00+00:00,7051.0,6954.4756,6853.867,7055.0845,2026-02-01 00:00:00+00:00,72
2026-02-04 01:00:00+00:00,6972.5,6980.34,6879.731,7080.9487,2026-02-01 00:00:00+00:00,73
2026-02-04 02:00:00+00:00,6983.75,6983.219,6882.6104,7083.8276,2026-02-01 00:00:00+00:00,74
2026-02-04 03:00:00+00:00,7199.0,7521.662,7421.0537,7622.271,2026-02-01 00:00:00+00:00,75
