date,wind_offshore_tenn_actual,wind_offshore_tenn_fitted,wind_offshore_tenn_lower,wind_offshore_tenn_upper,cutoff,hours_ahead
2026-02-04 03:00:00+00:00,5711.47,5623.3500389440815,5073.820224390561,6172.879853497601,2026-01-31 00:00:00+00:00,99
2026-02-04 04:00:00+00:00,5842.62,5597.48168919252,5047.9518746389995,6147.01150374604,2026-01-31 00:00:00+00:00,100
2026-02-04 05:00:00+00:00,4933.07,5493.617969842402,4944.088155288882,6043.147784395923,2026-01-31 00:00:00+00:00,101
2026-02-04 06:00:00+00:00,5237.37,5549.797772230864,5000.267957677344,6099.327586784386,2026-01-31 00:00:00+00:00,102
2026-02-04 07:00:00+00:00,5132.79,5620.353659109887,5070.8238445563675,6169.883473663409,2026-01-31 00:00:00+00:00,103
2026-02-04 08:00:00+00:00,5077.33,5623.531730652043,5074.001916098523,6173.0615452055645,2026-01-31 00:00:00+00:00,104
2026-02-04 09:00:00+00:00,4912.21,5620.950267097802,5071.420452544281,6170.480081651322,2026-01-31 00:00:00+00:00,105
2026-02-04 10:00:00+00:00,4796.75,5555.734397188418,5006.204582634897,6105.264211741938,2026-01-31 00:00:00+00:00,106
2026-02-04 11:00:00+00:00,4947.52,5579.826286325277,5030.296471771757,6129.356100878797,2026-01-31 00:00:00+00:00,107
2026-02-04 12:00:00+00:00,4910.8,5630.439591218861,5080.90977666534,6179.969405772381,2026-01-31 00:00:00+00:00,108
2026-02-04 13:00:00+00:00,4750.38,5609.164779685425,5059.634965131904,6158.694594238946,2026-01-31 00:00:00+00:00,109
2026-02-04 14:00:00+00:00,4873.33,5655.529050949074,5105.999236395553,6205.058865502595,2026-01-31 00:00:00+00:00,110
2026-02-04 15:00:00+00:00,4742.57,5662.653258536108,5113.123443982588,6212.183073089629,2026-01-31 00:00:00+00:00,111
2026-02-04 16:00:00+00:00,5228.9,5741.776286762063,5192.246472208542,6291.306101315584,2026-01-31 00:00:00+00:00,112
2026-02-04 17:00:00+00:00,5184.3,5796.493785203622,5246.963970650101,6346.023599757142,2026-01-31 00:00:00+00:00,113
2026-02-04 18:00:00+00:00,5764.91,5949.755855603748,5400.226041050228,6499.285670157269,2026-01-31 00:00:00+00:00,114
2026-02-04 19:00:00+00:00,5747.26,5991.621371967311,5442.091557413791,6541.15118652083,2026-01-31 00:00:00+00:00,115
2026-02-04 20:00:00+00:00,5952.12,6042.00732263792,5492.477508084399,6591.537137191441,2026-01-31 00:00:00+00:00,116
2026-02-04 21:00:00+00:00,6128.52,6062.799742140034,5513.2699275865125,6612.329556693554,2026-01-31 00:00:00+00:00,117
2026-02-04 22:00:00+00:00,6066.4707,6078.748285001468,5529.218470447946,6628.278099554987,2026-01-31 00:00:00+00:00,118
2026-02-04 23:00:00+00:00,6128.54,6050.19853929397,5500.66872474045,6599.728353847491,2026-01-31 00:00:00+00:00,119
2026-02-05 00:00:00+00:00,6200.0903,6017.253010684271,5467.723196130752,6566.782825237791,2026-01-31 00:00:00+00:00,120
2026-02-05 01:00:00+00:00,6224.1504,5929.915478335482,5380.385663781961,6479.445292889002,2026-01-31 00:00:00+00:00,121
2026-02-05 02:00:00+00:00,6204.47,5848.310053764056,5298.780239210535,6397.8398683175765,2026-01-31 00:00:00+00:00,122
2026-02-05 03:00:00+00:00,6151.64,5803.858944817499,5254.329130263977,6353.388759371019,2026-01-31 00:00:00+00:00,123
2026-02-05 04:00:00+00:00,5833.2,5762.7364796139045,5213.206665060385,6312.266294167425,2026-01-31 00:00:00+00:00,124
2026-02-05 05:00:00+00:00,6244.8306,5691.809248632706,5142.279434079185,6241.339063186226,2026-01-31 00:00:00+00:00,125
2026-02-05 06:00:00+00:00,5670.17,5622.773836980927,5073.244022427407,6172.303651534447,2026-01-31 00:00:00+00:00,126
2026-02-05 07:00:00+00:00,5643.36,5535.472877984053,4985.943063430534,6085.002692537574,2026-01-31 00:00:00+00:00,127
2026-02-05 08:00:00+00:00,5813.27,5587.943767882618,5038.413953329098,6137.473582436139,2026-01-31 00:00:00+00:00,128
2026-02-05 09:00:00+00:00,5896.61,5630.04749127948,5080.517676725959,6179.5773058330005,2026-01-31 00:00:00+00:00,129
2026-02-05 10:00:00+00:00,5967.99,5668.092382441666,5118.562567888145,6217.622196995186,2026-01-31 00:00:00+00:00,130
2026-02-05 11:00:00+00:00,6136.05,5671.117914162969,5121.588099609448,6220.647728716489,2026-01-31 00:00:00+00:00,131
2026-02-05 12:00:00+00:00,6338.75,5693.466203114894,5143.936388561373,6242.996017668414,2026-01-31 00:00:00+00:00,132
2026-02-05 13:00:00+00:00,6036.59,5725.248092313528,5175.718277760007,6274.777906867048,2026-01-31 00:00:00+00:00,133
2026-02-05 14:00:00+00:00,6150.8306,5778.731159339138,5229.201344785617,6328.260973892658,2026-01-31 00:00:00+00:00,134
2026-02-05 15:00:00+00:00,6121.89,5781.731165133726,5232.201350580205,6331.260979687246,2026-01-31 00:00:00+00:00,135
2026-02-05 16:00:00+00:00,6194.95,5850.17829149383,5300.648476940309,6399.70810604735,2026-01-31 00:00:00+00:00,136
2026-02-05 17:00:00+00:00,6091.08,5901.909267426935,5352.379452873414,6451.439081980456,2026-01-31 00:00:00+00:00,137
2026-02-05 18:00:00+00:00,5934.51,5844.309904382222,5294.780089828702,6393.839718935743,2026-01-31 00:00:00+00:00,138
2026-02-05 19:00:00+00:00,5687.03,5771.200031314412,5221.670216760891,6320.729845867932,2026-01-31 00:00:00+00:00,139
2026-02-05 20:00:00+00:00,5672.34,5639.336918543551,5089.8071039900315,6188.866733097072,2026-01-31 00:00:00+00:00,140
2026-02-05 21:00:00+00:00,5663.93,5505.7877730695,4956.257958515979,6055.317587623021,2026-01-31 00:00:00+00:00,141
2026-02-05 22:00:00+00:00,5653.1,5376.950785849347,4827.420971295827,5926.480600402868,2026-01-31 00:00:00+00:00,142
2026-02-05 23:00:00+00:00,5571.84,5310.107301890029,4760.577487336508,5859.6371164435495,2026-01-31 00:00:00+00:00,143
2026-02-06 00:00:00+00:00,5429.37,5273.311129947892,4723.781315394372,5822.840944501413,2026-01-31 00:00:00+00:00,144
2026-02-06 01:00:00+00:00,5212.53,5201.713018826655,4652.183204273135,5751.242833380176,2026-01-31 00:00:00+00:00,145
2026-02-06 02:00:00+00:00,4812.94,5200.086281257103,4650.556466703583,5749.616095810624,2026-01-31 00:00:00+00:00,146
2026-02-06 03:00:00+00:00,4562.14,5033.993598258823,4484.463783705302,5583.523412812343,2026-01-31 00:00:00+00:00,147
2026-02-06 04:00:00+00:00,4836.19,4841.444734937864,4291.914920384343,5390.974549491384,2026-01-31 00:00:00+00:00,148
2026-02-06 05:00:00+00:00,5212.64,4998.029031959392,4448.499217405872,5547.558846512913,2026-01-31 00:00:00+00:00,149
2026-02-06 06:00:00+00:00,5528.1,5141.867807945772,4592.3379933922515,5691.397622499293,2026-01-31 00:00:00+00:00,150
2026-02-06 07:00:00+00:00,5580.96,5287.914470101137,4738.384655547617,5837.444284654657,2026-01-31 00:00:00+00:00,151
2026-02-06 08:00:00+00:00,5412.3,5250.426788645578,4700.8969740920575,5799.956603199098,2026-01-31 00:00:00+00:00,152
2026-02-06 09:00:00+00:00,4877.52,5248.711181297619,4699.181366744098,5798.24099585114,2026-01-31 00:00:00+00:00,153
2026-02-06 10:00:00+00:00,4376.15,5071.483664631959,4521.953850078438,5621.01347918548,2026-01-31 00:00:00+00:00,154
2026-02-06 11:00:00+00:00,4160.05,4795.252924504173,4245.7231099506525,5344.782739057693,2026-01-31 00:00:00+00:00,155
2026-02-06 12:00:00+00:00,4264.77,4872.889550024813,4323.359735471292,5422.4193645783325,2026-01-31 00:00:00+00:00,156
2026-02-06 13:00:00+00:00,4351.74,4894.954567525438,4345.424752971917,5444.484382078957,2026-01-31 00:00:00+00:00,157
2026-02-06 14:00:00+00:00,4791.69,4821.170085478889,4271.640270925368,5370.699900032409,2026-01-31 00:00:00+00:00,158
2026-02-06 15:00:00+00:00,5123.48,5022.672891460128,4473.143076906607,5572.202706013648,2026-01-31 00:00:00+00:00,159
2026-02-06 16:00:00+00:00,5121.82,5175.286057233503,4625.756242679983,5724.815871787024,2026-01-31 00:00:00+00:00,160
2026-02-06 17:00:00+00:00,5442.31,5293.675601803826,4744.145787250305,5843.205416357347,2026-01-31 00:00:00+00:00,161
2026-02-06 18:00:00+00:00,5493.24,5400.6137064641325,4851.083891910612,5950.143521017653,2026-01-31 00:00:00+00:00,162
2026-02-06 19:00:00+00:00,5453.16,5377.905958605175,4828.376144051654,5927.435773158695,2026-01-31 00:00:00+00:00,163
2026-02-06 20:00:00+00:00,5357.58,5261.569266016698,4712.039451463177,5811.099080570219,2026-01-31 00:00:00+00:00,164
2026-02-06 21:00:00+00:00,5141.16,5179.9163395817395,4630.386525028219,5729.446154135259,2026-01-31 00:00:00+00:00,165
2026-02-06 22:00:00+00:00,4884.53,5108.252670531129,4558.722855977609,5657.78248508465,2026-01-31 00:00:00+00:00,166
2026-02-06 23:00:00+00:00,4821.71,4895.604029177581,4346.07421462406,5445.133843731101,2026-01-31 00:00:00+00:00,167
2026-02-01 00:00:00+00:00,5123.57,5232.272496746242,4682.74268219272,5781.802311299762,2026-02-01 00:00:00+00:00,0
2026-02-01 01:00:00+00:00,5104.24,5308.775036102097,4759.245221548577,5858.304850655618,2026-02-01 00:00:00+00:00,1
2026-02-01 02:00:00+00:00,5315.7,5398.423045845011,4848.893231291491,5947.952860398532,2026-02-01 00:00:00+00:00,2
2026-02-01 03:00:00+00:00,5380.41,5445.715675437305,4896.185860883785,5995.245489990826,2026-02-01 00:00:00+00:00,3
2026-02-01 04:00:00+00:00,5410.02,5521.550199999359,4972.02038544584,6071.08001455288,2026-02-01 00:00:00+00:00,4
2026-02-01 05:00:00+00:00,5148.16,5516.50043142844,4966.97061687492,6066.03024598196,2026-02-01 00:00:00+00:00,5
2026-02-01 06:00:00+00:00,5250.89,5529.850924620678,4980.321110067156,6079.3807391741975,2026-02-01 00:00:00+00:00,6
2026-02-01 07:00:00+00:00,5277.89,5692.288498243563,5142.758683690042,6241.818312797082,2026-02-01 00:00:00+00:00,7
2026-02-01 08:00:00+00:00,5330.16,5676.443708478463,5126.913893924942,6225.973523031984,2026-02-01 00:00:00+00:00,8
2026-02-01 09:00:00+00:00,5540.25,5687.054933863765,5137.525119310244,6236.584748417285,2026-02-01 00:00:00+00:00,9
2026-02-01 10:00:00+00:00,5568.8,5682.938071771003,5133.408257217481,6232.467886324523,2026-02-01 00:00:00+00:00,10
2026-02-01 11:00:00+00:00,5682.76,5699.432594759795,5149.902780206275,6248.962409313315,2026-02-01 00:00:00+00:00,11
2026-02-01 12:00:00+00:00,5847.49,5731.0845377041705,5181.55472315065,6280.614352257691,2026-02-01 00:00:00+00:00,12
2026-02-01 13:00:00+00:00,5999.05,5778.611914855286,5229.082100301765,6328.141729408806,2026-02-01 00:00:00+00:00,13
2026-02-01 14:00:00+00:00,5622.73,5778.360711833913,5228.830897280393,6327.890526387435,2026-02-01 00:00:00+00:00,14
2026-02-01 15:00:00+00:00,5696.74,5799.019745610027,5249.489931056507,6348.5495601635475,2026-02-01 00:00:00+00:00,15
2026-02-01 16:00:00+00:00,4984.46,5844.6117707047615,5295.08195615124,6394.141585258281,2026-02-01 00:00:00+00:00,16
2026-02-01 17:00:00+00:00,5066.24,5888.48068688174,5338.95087232822,6438.010501435261,2026-02-01 00:00:00+00:00,17
2026-02-01 18:00:00+00:00,5382.45,5905.974599827539,5356.4447852740195,6455.504414381061,2026-02-01 00:00:00+00:00,18
2026-02-01 19:00:00+00:00,4508.69,5821.657885184469,5272.128070630948,6371.187699737989,2026-02-01 00:00:00+00:00,19
2026-02-01 20:00:00+00:00,5500.98,5908.802479226655,5359.272664673135,6458.332293780175,2026-02-01 00:00:00+00:00,20
2026-02-01 21:00:00+00:00,5347.72,5899.957508932102,5350.427694378583,6449.487323485624,2026-02-01 00:00:00+00:00,21
2026-02-01 22:00:00+00:00,5942.56,5884.694866169431,5335.165051615912,6434.224680722953,2026-02-01 00:00:00+00:00,22
2026-02-01 23:00:00+00:00,6063.62,5907.672708386297,5358.142893832777,6457.202522939819,2026-02-01 00:00:00+00:00,23
2026-02-02 00:00:00+00:00,6319.61,5907.374112944497,5357.844298390977,6456.903927498019,2026-02-01 00:00:00+00:00,24
2026-02-02 01:00:00+00:00,6426.0605,5911.741089580619,5362.211275027098,6461.270904134139,2026-02-01 00:00:00+00:00,25
2026-02-02 02:00:00+00:00,6467.07,5852.86098066586,5303.331166112339,6402.39079521938,2026-02-01 00:00:00+00:00,26
2026-02-02 03:00:00+00:00,6506.51,5844.378578013271,5294.848763459751,6393.908392566792,2026-02-01 00:00:00+00:00,27
2026-02-02 04:00:00+00:00,6343.64,5846.969568060931,5297.4397535074095,6396.499382614451,2026-02-01 00:00:00+00:00,28
2026-02-02 05:00:00+00:00,6161.97,5868.805260116773,5319.275445563252,6418.335074670294,2026-02-01 00:00:00+00:00,29
2026-02-02 06:00:00+00:00,5883.54,5877.55011695467,5328.02030240115,6427.0799315081895,2026-02-01 00:00:00+00:00,30
2026-02-02 07:00:00+00:00,6132.16,5893.752953726838,5344.2231391733185,6443.28276828036,2026-02-01 00:00:00+00:00,31
2026-02-02 08:00:00+00:00,6488.79,5895.450638814851,5345.920824261331,6444.980453368373,2026-02-01 00:00:00+00:00,32
2026-02-02 09:00:00+00:00,6060.95,5876.034365134437,5326.504550580918,6425.564179687959,2026-02-01 00:00:00+00:00,33
2026-02-02 10:00:00+00:00,6364.36,5877.615504670803,5328.085690117283,6427.145319224323,2026-02-01 00:00:00+00:00,34
2026-02-02 11:00:00+00:00,6445.32,5893.04503881742,5343.5152242639,6442.574853370941,2026-02-01 00:00:00+00:00,35
2026-02-02 12:00:00+00:00,5958.05,5894.868170508733,5345.338355955212,6444.397985062253,2026-02-01 00:00:00+00:00,36
2026-02-02 13:00:00+00:00,6420.8403,5888.747701060463,5339.217886506944,6438.277515613985,2026-02-01 00:00:00+00:00,37
2026-02-02 14:00:00+00:00,6066.3403,5863.164127789733,5313.634313236213,6412.693942343254,2026-02-01 00:00:00+00:00,38
2026-02-02 15:00:00+00:00,5489.27,5869.695037266272,5320.1652227127515,6419.224851819793,2026-02-01 00:00:00+00:00,39
2026-02-02 16:00:00+00:00,5307.49,5892.551150835086,5343.021336281567,6442.080965388608,2026-02-01 00:00:00+00:00,40
2026-02-02 17:00:00+00:00,5178.28,5909.41717096988,5359.8873564163605,6458.946985523402,2026-02-01 00:00:00+00:00,41
2026-02-02 18:00:00+00:00,5778.94,5958.09577256712,5408.5659580136,6507.6255871206395,2026-02-01 00:00:00+00:00,42
2026-02-02 19:00:00+00:00,6250.05,6039.55043257197,5490.0206180184505,6589.080247125492,2026-02-01 00:00:00+00:00,43
